distance xForeLeft yForeLeft xHindLeft yHindLeft xForeRight yForeRight xHindRight yHindRight
0.0547911 0.0707905 -0.125528 -0.0885814 -0.118121 0.116545 -0.108326 -0.136853 -0.111421
0.0554427 0.070313 -0.125858 -0.0878384 -0.118365 0.117216 -0.107974 -0.137333 -0.111552
0.0561005 0.0698382 -0.126176 -0.0871144 -0.118603 0.117882 -0.107616 -0.137811 -0.111679
0.0567641 0.0693658 -0.126482 -0.0864087 -0.118837 0.118543 -0.107253 -0.138286 -0.111798
0.0574334 0.0688957 -0.126776 -0.0857209 -0.119067 0.119195 -0.106887 -0.138759 -0.11191
0.058108 0.0684279 -0.127056 -0.0850507 -0.119293 0.119838 -0.106517 -0.13923 -0.112013
0.0587878 0.0679622 -0.127323 -0.0843977 -0.119515 0.12047 -0.106145 -0.139698 -0.112106
0.0594725 0.0674993 -0.127575 -0.0837613 -0.119735 0.121091 -0.10577 -0.140163 -0.112188
0.060162 0.0670394 -0.127813 -0.0831409 -0.119952 0.121699 -0.105392 -0.140626 -0.112259
0.0608561 0.066583 -0.128035 -0.0825367 -0.120168 0.122294 -0.105013 -0.141084 -0.112317
0.0615545 0.0661302 -0.12824 -0.0819485 -0.120383 0.122875 -0.104632 -0.141539 -0.112361
0.062257 0.0656813 -0.128429 -0.0813767 -0.120598 0.123441 -0.104249 -0.14199 -0.112392
0.0629632 0.0652365 -0.128602 -0.0808214 -0.120812 0.123992 -0.103865 -0.142437 -0.112408
0.0636727 0.064796 -0.128756 -0.0802829 -0.121028 0.124527 -0.103479 -0.142879 -0.112408
0.0643853 0.06436 -0.128893 -0.0797613 -0.121244 0.125045 -0.103093 -0.143316 -0.112391
0.0651004 0.0639288 -0.129012 -0.0792569 -0.121462 0.125547 -0.102706 -0.143748 -0.112356
0.0658177 0.0635027 -0.129113 -0.0787697 -0.121682 0.126032 -0.102318 -0.144175 -0.112303
0.0665368 0.0630821 -0.129195 -0.0783 -0.121905 0.126499 -0.10193 -0.144597 -0.112231
0.0672573 0.0626669 -0.129258 -0.0778482 -0.122131 0.126949 -0.101541 -0.145012 -0.112139
0.0679787 0.0622572 -0.129302 -0.0774147 -0.122362 0.12738 -0.101151 -0.145422 -0.112025
0.0687006 0.0618531 -0.129327 -0.0769996 -0.122596 0.127792 -0.100761 -0.145826 -0.111888
0.0694225 0.0614551 -0.129332 -0.076603 -0.122836 0.128186 -0.100371 -0.146224 -0.111729
