time setHForeLeft setHHindLeft setHForeRight setHHindRight realHForeLeft realHHindLeft realHForeRight realHHindRight distance
8.048 0.402009 -0.583631 -0.390934 0.309468 0.259911 -0.15304 -0.511116 0.253654 3.53938e-07
8.05 0.398885 -0.571478 -0.388702 0.300846 0.262691 -0.157753 -0.512323 0.254598 3.65286e-07
8.052 0.39555 -0.559032 -0.386181 0.292006 0.265348 -0.162322 -0.513257 0.255346 3.73625e-07
8.054 0.392007 -0.546302 -0.383373 0.282954 0.267881 -0.166743 -0.513918 0.255898 3.79154e-07
8.056 0.388258 -0.533297 -0.38028 0.273694 0.270289 -0.171014 -0.514306 0.256254 3.82097e-07
8.058 0.384305 -0.520023 -0.376904 0.264234 0.272569 -0.175131 -0.51442 0.256414 3.82691e-07
8.06 0.380151 -0.50649 -0.373248 0.254579 0.274721 -0.179094 -0.514261 0.256377 3.81175e-07
8.062 0.375797 -0.492707 -0.369313 0.244734 0.276742 -0.182898 -0.51383 0.256144 3.77785e-07
8.064 0.371247 -0.478681 -0.365102 0.234706 0.278632 -0.186542 -0.513127 0.255716 3.72746e-07
8.066 0.366504 -0.464422 -0.360619 0.2245 0.28039 -0.190024 -0.512153 0.255091 3.66265e-07
8.068 0.36157 -0.449939 -0.355865 0.214125 0.282013 -0.193341 -0.510909 0.254272 3.22572e-07
8.07 0.356449 -0.435241 -0.350845 0.203584 0.283502 -0.196491 -0.509396 0.253258 2.66186e-07
8.072 0.351144 -0.420336 -0.34556 0.192886 0.284855 -0.199472 -0.507614 0.252051 2.11666e-07
8.074 0.345657 -0.405235 -0.340016 0.182037 0.286071 -0.202283 -0.505567 0.250651 1.55034e-07
8.076 0.339992 -0.389947 -0.334215 0.171043 0.287149 -0.204922 -0.503254 0.249058 8.04792e-08
8.078 0.334154 -0.37448 -0.328162 0.159911 0.288089 -0.207386 -0.500679 0.247275 2.33577e-09
8.08 0.328145 -0.358846 -0.321859 0.148648 0.28889 -0.209676 -0.497842 0.245303 0
8.082 0.321969 -0.343053 -0.315312 0.137261 0.289552 -0.211789 -0.494747 0.243142 0
8.084 0.31563 -0.327112 -0.308525 0.125757 0.290073 -0.213723 -0.491394 0.240794 0
8.086 0.309131 -0.311031 -0.301501 0.114143 0.290455 -0.215479 -0.487787 0.238261 0
8.088 0.302478 -0.294822 -0.294246 0.102426 0.290695 -0.217054 -0.483927 0.235545 0
8.09 0.295674 -0.278494 -0.286764 0.0906129 0.290795 -0.218448 -0.479819 0.232646 0
8.092 0.288723 -0.262058 -0.279059 0.0787113 0.290753 -0.219661 -0.475463 0.229567 0
8.094 0.28163 -0.245522 -0.271138 0.0667283 0.290571 -0.22069 -0.470865 0.226311 0
8.096 0.274399 -0.228899 -0.263005 0.0546714 0.290247 -0.221537 -0.466025 0.222878 0
8.098 0.267035 -0.212197 -0.254665 0.0425478 0.289783 -0.222199 -0.460949 0.219271 0
8.1 0.259542 -0.195427 -0.246124 0.030365 0.289178 -0.222678 -0.455638 0.215493 0
8.102 0.251924 -0.1786 -0.237387 0.0181304 0.288433 -0.222972 -0.450098 0.211546 0
8.104 0.244187 -0.161725 -0.22846 0.00585139 0.287548 -0.223082 -0.44433 0.207432 0
8.106 0.236336 -0.144813 -0.219349 -0.00646448 0.286524 -0.223007 -0.43834 0.203154 0
8.108 0.228375 -0.127874 -0.210059 -0.0188097 0.285361 -0.222748 -0.432131 0.198715 0
8.11 0.220309 -0.11092 -0.200596 -0.0311768 0.28406 -0.222305 -0.425706 0.194117 0
8.112 0.212144 -0.0939586 -0.190966 -0.0435583 0.282622 -0.221678 -0.419071 0.189363 0
8.114 0.203884 -0.077002 -0.181177 -0.0559465 0.281047 -0.220868 -0.41223 0.184457 0
8.116 0.195535 -0.0600599 -0.171233 -0.068334 0.279337 -0.219875 -0.405187 0.179401 0
8.118 0.187102 -0.0431428 -0.161142 -0.0807133 0.277492 -0.218701 -0.397946 0.174199 0
8.12 0.17859 -0.0262608 -0.150909 -0.0930769 0.275514 -0.217345 -0.390512 0.168854 0
8.122 0.170005 -0.0094243 -0.140542 -0.105417 0.273404 -0.215809 -0.38289 0.163368 0
8.124 0.161351 0.00735665 -0.130046 -0.117727 0.271163 -0.214094 -0.375086 0.157746 0
8.126 0.152635 0.0240719 -0.11943 -0.129998 0.268792 -0.2122 -0.367102 0.151992 0
8.128 0.143862 0.0407112 -0.108699 -0.142224 0.266294 -0.21013 -0.358946 0.146107 0
8.13 0.135036 0.0572647 -0.0978597 -0.154396 0.263668 -0.207885 -0.350622 0.140097 0
8.132 0.126165 0.0737223 -0.0869202 -0.166508 0.260918 -0.205466 -0.342135 0.133965 0
8.134 0.117254 0.0900742 -0.075887 -0.178553 0.258045 -0.202874 -0.333491 0.127715 0
8.136 0.108307 0.106311 -0.0647672 -0.190522 0.25505 -0.200112 -0.324695 0.12135 0
8.138 0.0993312 0.122421 -0.0535677 -0.202409 0.251936 -0.197181 -0.315753 0.114875 0
8.14 0.0903317 0.138397 -0.0422959 -0.214207 0.248704 -0.194083 -0.30667 0.108293 0
8.142 0.0813142 0.154229 -0.0309589 -0.225908 0.245356 -0.190821 -0.297452 0.101609 0
8.144 0.0722844 0.169906 -0.0195639 -0.237506 0.241895 -0.187396 -0.288105 0.094827 0
8.146 0.063248 0.18542 -0.00811824 -0.248993 0.238322 -0.18381 -0.278634 0.0879506 0
8.148 0.0542107 0.200762 0.00337081 -0.260362 0.23464 -0.180066 -0.269047 0.0809844 0
8.15 0.0451782 0.215921 0.0148959 -0.271607 0.23085 -0.176167 -0.259347 0.0739326 0
8.152 0.0361561 0.23089 0.0264497 -0.28272 0.226956 -0.172115 -0.249543 0.0667996 0
8.154 0.0271503 0.245659 0.0380249 -0.293696 0.22296 -0.167912 -0.239639 0.0595897 0
8.156 0.0181664 0.26022 0.0496141 -0.304528 0.218864 -0.163562 -0.229642 0.0523074 0
8.158 0.00920998 0.274563 0.0612098 -0.315208 0.214671 -0.159066 -0.219558 0.0449571 0
8.16 0.0002868 0.288681 0.0728047 -0.325731 0.210384 -0.154429 -0.209393 0.0375434 0
8.162 -0.00859752 0.302565 0.0843914 -0.33609 0.206004 -0.149652 -0.199154 0.0300707 0
8.164 -0.0174374 0.316207 0.0959626 -0.34628 0.201535 -0.14474 -0.188847 0.0225437 0
8.166 -0.0262272 0.329599 0.107511 -0.356293 0.19698 -0.139695 -0.178478 0.014967 0
8.168 -0.0349613 0.342733 0.119029 -0.366124 0.192341 -0.134521 -0.168054 0.00734526 0
8.17 -0.0436343 0.355601 0.130509 -0.375768 0.187622 -0.12922 -0.157581 -0.00031696 0
8.172 -0.0522407 0.368196 0.141945 -0.385217 0.182824 -0.123797 -0.147065 -0.00801493 0
8.174 -0.0607749 0.380511 0.153328 -0.394468 0.177952 -0.118254 -0.136514 -0.0157439 0
8.176 -0.0692317 0.392538 0.164652 -0.403513 0.173009 -0.112596 -0.125933 -0.0234993 0
8.178 -0.0776055 0.40427 0.17591 -0.412348 0.167997 -0.106826 -0.115329 -0.0312762 0
8.18 -0.0858912 0.415701 0.187093 -0.420968 0.162919 -0.100948 -0.104709 -0.03907 0
8.182 -0.0940834 0.426823 0.198196 -0.429367 0.157779 -0.0949648 -0.094078 -0.0468759 0
8.184 -0.102177 0.437631 0.209211 -0.43754 0.15258 -0.0888813 -0.0834439 -0.0546892 0
8.186 -0.110167 0.448118 0.220131 -0.445483 0.147325 -0.0827011 -0.0728128 -0.062505 0
8.188 -0.118048 0.458278 0.23095 -0.453191 0.142017 -0.0764281 -0.0621911 -0.0703187 0
8.19 -0.125815 0.468106 0.241659 -0.460658 0.136661 -0.0700664 -0.0515852 -0.0781254 0
8.192 -0.133463 0.477596 0.252254 -0.467882 0.131258 -0.06362 -0.0410017 -0.0859205 0
8.194 -0.140987 0.486741 0.262726 -0.474857 0.125813 -0.0570931 -0.0304469 -0.0936992 0
8.196 -0.148384 0.495539 0.273069 -0.481579 0.120329 -0.0504899 -0.0199273 -0.101457 0
8.198 -0.155646 0.503982 0.283277 -0.488045 0.11481 -0.0438146 -0.00944922 -0.109188 0
8.2 -0.162771 0.512067 0.293344 -0.494251 0.109258 -0.0370714 0.000981007 -0.11689 0
8.202 -0.169754 0.519789 0.303262 -0.500192 0.103678 -0.0302648 0.0113571 -0.124556 0
8.204 -0.17659 0.527143 0.313026 -0.505866 0.0980727 -0.023399 0.0216727 -0.132182 0
8.206 -0.183275 0.534127 0.322629 -0.511269 0.0924457 -0.0164785 0.0319217 -0.139764 0
8.208 -0.189804 0.540735 0.332065 -0.516398 0.0868008 -0.00950763 0.0420979 -0.147296 0
8.21 -0.196174 0.546964 0.341329 -0.52125 0.0811413 -0.00249092 0.0521951 -0.154775 0
8.212 -0.20238 0.552811 0.350415 -0.525823 0.0754709 0.00456717 0.0622074 -0.162196 0
8.214 -0.208418 0.558273 0.359316 -0.530113 0.0697931 0.0116621 0.0721286 -0.169555 0
8.216 -0.214285 0.563347 0.368028 -0.534118 0.0641116 0.0187894 0.0819529 -0.176846 0
8.218 -0.219976 0.56803 0.376544 -0.537835 0.0584298 0.0259445 0.0916743 -0.184066 0
8.22 -0.225489 0.57232 0.38486 -0.541264 0.0527515 0.0331228 0.101287 -0.191209 0
8.222 -0.230819 0.576214 0.39297 -0.544401 0.0470801 0.0403197 0.110786 -0.198273 0
8.224 -0.235963 0.579711 0.400869 -0.547245 0.0414192 0.0475306 0.120164 -0.205253 4.65992e-09
8.226 -0.240918 0.582809 0.408551 -0.549795 0.0357725 0.054751 0.129417 -0.212143 2.53401e-08
8.228 -0.245681 0.585506 0.416014 -0.552048 0.0301435 0.0619762 0.138539 -0.218942 4.25427e-08
8.23 -0.250248 0.587802 0.42325 -0.554005 0.0245356 0.0692017 0.147524 -0.225643 5.60892e-08
8.232 -0.254616 0.589696 0.430257 -0.555663 0.0189526 0.0764227 0.156367 -0.232243 6.60418e-08
8.234 -0.258784 0.591186 0.437029 -0.557022 0.0133979 0.0836348 0.165064 -0.238739 7.26305e-08
8.236 -0.262747 0.592272 0.443563 -0.558081 0.00787503 0.0908334 0.173608 -0.245126 7.61867e-08
8.238 -0.266504 0.592955 0.449854 -0.55884 0.00238746 0.0980137 0.181995 -0.2514 7.70881e-08
8.24 -0.270052 0.593233 0.455898 -0.559298 -0.00306132 0.105171 0.190219 -0.257558 7.57201e-08
8.242 -0.273389 0.593109 0.461692 -0.559455 -0.00846785 0.112302 0.198277 -0.263596 7.24494e-08
8.244 -0.276512 0.59258 0.467232 -0.559312 -0.0138287 0.1194 0.206163 -0.26951 6.09145e-08
8.246 -0.27942 0.59165 0.472515 -0.558868 -0.0191405 0.126463 0.213873 -0.275297 3.16312e-08
8.248 -0.28211 0.590319 0.477536 -0.558124 -0.0243999 0.133484 0.221402 -0.280954 0
8.25 -0.284582 0.588587 0.482294 -0.557081 -0.0296035 0.14046 0.228745 -0.286476 0
8.252 -0.286832 0.586457 0.486785 -0.555739 -0.0347481 0.147387 0.2359 -0.291861 0
8.254 -0.28886 0.58393 0.491007 -0.554099 -0.0398303 0.154259 0.24286 -0.297106 0
8.256 -0.290665 0.581008 0.494956 -0.552162 -0.044847 0.161073 0.249623 -0.302207 0
8.258 -0.292245 0.577694 0.498631 -0.549931 -0.049795 0.167824 0.256184 -0.307162 0
8.26 -0.293598 0.57399 0.502028 -0.547406 -0.054671 0.174508 0.262541 -0.311967 0
8.262 -0.294725 0.569898 0.505147 -0.544588 -0.0594721 0.181121 0.268688 -0.316619 0
8.264 -0.295625 0.565422 0.507985 -0.541481 -0.0641951 0.187658 0.274622 -0.321116 0
8.266 -0.296296 0.560565 0.51054 -0.538085 -0.0688371 0.194116 0.280341 -0.325456 0
8.268 -0.296738 0.555329 0.512812 -0.534404 -0.0733952 0.20049 0.285841 -0.329635 0
8.27 -0.296951 0.54972 0.514798 -0.530438 -0.0778663 0.206776 0.291119 -0.333651 0
8.272 -0.296935 0.54374 0.516497 -0.526192 -0.0822477 0.21297 0.296171 -0.337501 0
8.274 -0.29669 0.537393 0.517908 -0.521668 -0.0865365 0.219069 0.300995 -0.341185 0
8.276 -0.296215 0.530685 0.519031 -0.516868 -0.0907301 0.225068 0.305589 -0.344698 0
8.278 -0.295511 0.523619 0.519865 -0.511796 -0.0948257 0.230964 0.30995 -0.34804 0
8.28 -0.294579 0.5162 0.52041 -0.506455 -0.0988207 0.236753 0.314075 -0.351209 0
8.282 -0.293418 0.508433 0.520665 -0.500848 -0.102713 0.242431 0.317962 -0.354201 0
8.284 -0.292029 0.500323 0.52063 -0.494978 -0.106499 0.247995 0.321609 -0.357017 0
8.286 -0.290414 0.491876 0.520305 -0.488851 -0.110177 0.253441 0.325014 -0.359654 0
8.288 -0.288574 0.483096 0.519691 -0.482469 -0.113745 0.258766 0.328176 -0.36211 0
8.29 -0.286508 0.47399 0.518788 -0.475836 -0.117201 0.263967 0.331092 -0.364384 0
8.292 -0.284219 0.464564 0.517597 -0.468957 -0.120541 0.269039 0.333762 -0.366476 0
8.294 -0.281708 0.454824 0.516118 -0.461836 -0.123764 0.273981 0.336183 -0.368383 0
8.296 -0.278976 0.444776 0.514353 -0.454477 -0.126868 0.278788 0.338355 -0.370105 0
8.298 -0.276026 0.434426 0.512303 -0.446885 -0.129852 0.283459 0.340276 -0.371641 0
8.3 -0.272858 0.423782 0.509969 -0.439065 -0.132712 0.287989 0.341946 -0.372989 0
8.302 -0.269475 0.412849 0.507353 -0.431021 -0.135447 0.292376 0.343365 -0.37415 0
8.304 -0.265879 0.401636 0.504456 -0.422759 -0.138056 0.296618 0.34453 -0.375122 0
8.306 -0.262073 0.390148 0.501281 -0.414284 -0.140536 0.300711 0.345442 -0.375905 0
8.308 -0.258057 0.378395 0.49783 -0.405601 -0.142886 0.304653 0.346101 -0.376499 0
8.31 -0.253836 0.366382 0.494104 -0.396715 -0.145105 0.308442 0.346507 -0.376903 0
8.312 -0.24941 0.354117 0.490107 -0.387632 -0.147192 0.312076 0.346659 -0.377118 0
8.314 -0.244785 0.341609 0.485841 -0.378358 -0.149143 0.315551 0.346558 -0.377143 0
8.316 -0.239961 0.328865 0.481309 -0.368898 -0.15096 0.318866 0.346204 -0.376978 0
8.318 -0.234942 0.315894 0.476514 -0.359258 -0.152639 0.322019 0.345598 -0.376623 4.58585e-08
8.32 -0.229732 0.302702 0.471459 -0.349445 -0.154181 0.325008 0.34474 -0.37608 1.20118e-07
8.322 -0.224333 0.2893 0.466147 -0.339464 -0.155584 0.327831 0.343631 -0.375348 1.94392e-07
8.324 -0.218748 0.275695 0.460581 -0.329321 -0.156848 0.330486 0.342273 -0.374427 2.60428e-07
8.326 -0.212982 0.261895 0.454766 -0.319023 -0.15797 0.332971 0.340665 -0.373319 3.15596e-07
8.328 -0.207038 0.24791 0.448706 -0.308576 -0.158952 0.335286 0.33881 -0.372024 3.59943e-07
8.33 -0.200919 0.233747 0.442403 -0.297986 -0.159791 0.337428 0.336709 -0.370543 3.94581e-07
8.332 -0.19463 0.219417 0.435863 -0.287261 -0.160488 0.339397 0.334363 -0.368878 4.20906e-07
8.334 -0.188174 0.204928 0.429089 -0.276406 -0.161041 0.341191 0.331774 -0.367028 4.40268e-07
8.336 -0.181555 0.190288 0.422086 -0.265428 -0.161452 0.342809 0.328944 -0.364996 4.53846e-07
8.338 -0.174777 0.175507 0.414858 -0.254335 -0.161718 0.34425 0.325876 -0.362783 4.62634e-07
8.34 -0.167845 0.160595 0.40741 -0.243132 -0.161841 0.345513 0.32257 -0.36039 4.67454e-07
8.342 -0.160764 0.14556 0.399748 -0.231827 -0.161819 0.346598 0.31903 -0.357819 4.68986e-07
8.344 -0.153536 0.130411 0.391875 -0.220427 -0.161654 0.347503 0.315258 -0.355071 4.57527e-07
8.346 -0.146168 0.115159 0.383797 -0.208939 -0.161344 0.348229 0.311256 -0.352148 4.21052e-07
8.348 -0.138663 0.0998126 0.375519 -0.19737 -0.16089 0.348775 0.307027 -0.349053 3.7176e-07
8.35 -0.131026 0.084381 0.367047 -0.185727 -0.160293 0.34914 0.302574 -0.345786 3.17245e-07
8.352 -0.123262 0.068874 0.358386 -0.174016 -0.159552 0.349325 0.2979 -0.342351 2.62645e-07
8.354 -0.115376 0.0533011 0.349541 -0.162246 -0.158669 0.34933 0.293008 -0.338749 2.11476e-07
8.356 -0.107373 0.0376718 0.340519 -0.150424 -0.157643 0.349153 0.287901 -0.334982 1.6592e-07
8.358 -0.0992578 0.0219959 0.331325 -0.138556 -0.156475 0.348797 0.282583 -0.331054 1.27064e-07
8.36 -0.0910355 0.006283 0.321965 -0.12665 -0.155166 0.34826 0.277057 -0.326966 9.51569e-08
8.362 -0.0827113 -0.00945735 0.312445 -0.114714 -0.153717 0.347544 0.271327 -0.322721 6.98627e-08
8.364 -0.0742904 -0.0252154 0.302771 -0.102754 -0.152129 0.346648 0.265396 -0.318321 5.04902e-08
8.366 -0.0657782 -0.0409816 0.292949 -0.0907783 -0.150402 0.345574 0.259268 -0.31377 3.61718e-08
8.368 -0.0571799 -0.0567463 0.282987 -0.0787938 -0.148537 0.344323 0.252948 -0.309071 2.59966e-08
8.37 -0.048501 -0.0724997 0.272889 -0.0668079 -0.146537 0.342894 0.246439 -0.304226 1.90975e-08
8.372 -0.0397469 -0.0882324 0.262663 -0.0548278 -0.144401 0.341289 0.239746 -0.299238 1.47028e-08
8.374 -0.0309231 -0.103935 0.252315 -0.0428611 -0.142131 0.33951 0.232872 -0.29411 1.21588e-08
8.376 -0.0220352 -0.119597 0.241852 -0.0309149 -0.139729 0.337557 0.225823 -0.288846 1.09351e-08
8.378 -0.0130888 -0.13521 0.23128 -0.0189965 -0.137196 0.335431 0.218602 -0.283449 1.06166e-08
8.38 -0.00408959 -0.150763 0.220607 -0.00711329 -0.134534 0.333135 0.211215 -0.277923 1.08894e-08
8.382 0.00495689 -0.166249 0.209839 0.00472756 -0.131745 0.330669 0.203666 -0.27227 1.15239e-08
8.384 0.0140449 -0.181656 0.198983 0.0165188 -0.128829 0.328035 0.195959 -0.266494 1.23585e-08
8.386 0.0231686 -0.196976 0.188046 0.0282533 -0.125789 0.325235 0.188101 -0.260599 1.32836e-08
8.388 0.0323224 -0.2122 0.177036 0.0399238 -0.122627 0.322271 0.180095 -0.254589 1.42284e-08
8.39 0.0415005 -0.227318 0.165958 0.0515233 -0.119344 0.319145 0.171947 -0.248466 1.51503e-08
8.392 0.050697 -0.242321 0.15482 0.0630447 -0.115943 0.315858 0.163661 -0.242236 1.60261e-08
8.394 0.0599061 -0.257201 0.14363 0.0744809 -0.112426 0.312414 0.155244 -0.235902 1.68455e-08
8.396 0.0691221 -0.271947 0.132394 0.0858251 -0.108795 0.308814 0.1467 -0.229467 1.76066e-08
8.398 0.0783392 -0.286552 0.12112 0.0970703 -0.105053 0.30506 0.138035 -0.222937 1.83121e-08
8.4 0.0875514 -0.301006 0.109815 0.10821 -0.101201 0.301155 0.129255 -0.216314 1.89676e-08
8.402 0.096753 -0.315301 0.0984859 0.119237 -0.0972415 0.297101 0.120363 -0.209603 1.95795e-08
8.404 0.105938 -0.329429 0.0871402 0.130144 -0.0931779 0.292902 0.111368 -0.202808 2.01546e-08
8.406 0.115101 -0.34338 0.0757851 0.140926 -0.0890123 0.28856 0.102273 -0.195933 2.06991e-08
8.408 0.124236 -0.357146 0.0644278 0.151575 -0.0847473 0.284077 0.0930845 -0.188983 2.12188e-08
8.41 0.133337 -0.37072 0.0530756 0.162086 -0.0803857 0.279457 0.0838085 -0.181962 2.17187e-08
8.412 0.142398 -0.384092 0.0417358 0.172451 -0.07593 0.274703 0.0744505 -0.174873 2.22031e-08
8.414 0.151415 -0.397256 0.0304155 0.182664 -0.0713831 0.269817 0.0650165 -0.167723 2.26758e-08
8.416 0.16038 -0.410203 0.0191221 0.19272 -0.0667479 0.264803 0.0555121 -0.160514 2.31398e-08
8.418 0.169288 -0.422925 0.00786275 0.202612 -0.0620271 0.259664 0.0459435 -0.153251 2.35979e-08
8.42 0.178134 -0.435416 -0.00335543 0.212335 -0.0572239 0.254404 0.0363163 -0.14594 2.40525e-08
8.422 0.186912 -0.447667 -0.0145253 0.221881 -0.0523412 0.249025 0.0266368 -0.138583 2.45054e-08
8.424 0.195617 -0.459671 -0.0256396 0.231247 -0.0473821 0.243532 0.0169107 -0.131187 2.49587e-08
8.426 0.204243 -0.471422 -0.0366914 0.240425 -0.0423496 0.237928 0.00714409 -0.123755 2.54138e-08
8.428 0.212784 -0.482912 -0.0476736 0.249411 -0.0372469 0.232216 -0.00265695 -0.116291 2.58723e-08
8.43 0.221235 -0.494135 -0.0585793 0.258198 -0.0320773 0.2264 -0.0124864 -0.108801 2.63355e-08
8.432 0.22959 -0.505083 -0.0694014 0.266782 -0.026844 0.220484 -0.0223383 -0.10129 2.68046e-08
8.434 0.237846 -0.515751 -0.080133 0.275158 -0.0215502 0.214471 -0.0322065 -0.0937609 2.72808e-08
8.436 0.245995 -0.526133 -0.0907675 0.283321 -0.0161993 0.208367 -0.0420849 -0.0862193 2.77652e-08
8.438 0.254033 -0.536221 -0.101298 0.291264 -0.0107947 0.202173 -0.0519675 -0.0786697 2.82586e-08
8.44 0.261955 -0.546011 -0.111718 0.298985 -0.00533967 0.195896 -0.0618483 -0.0711166 2.87619e-08
8.442 0.269756 -0.555497 -0.12202 0.306478 0.000162238 0.189537 -0.0717212 -0.0635648 2.92758e-08
8.444 0.277431 -0.564672 -0.132199 0.313739 0.0057076 0.183103 -0.0815802 -0.0560187 2.98011e-08
8.446 0.284975 -0.573533 -0.142247 0.320763 0.0112929 0.176596 -0.0914191 -0.0484831 3.03382e-08
8.448 0.292383 -0.582073 -0.152158 0.327546 0.0169147 0.170021 -0.101232 -0.0409626 3.08876e-08
8.45 0.29965 -0.590289 -0.161927 0.334084 0.0225694 0.163382 -0.111013 -0.0334617 3.14497e-08
8.452 0.306773 -0.598174 -0.171546 0.340374 0.0282535 0.156683 -0.120756 -0.025985 3.20245e-08
8.454 0.313745 -0.605725 -0.18101 0.346411 0.0339633 0.149929 -0.130456 -0.0185371 3.26122e-08
8.456 0.320564 -0.612938 -0.190313 0.352191 0.0396953 0.143124 -0.140105 -0.0111226 3.32128e-08
8.458 0.327223 -0.619808 -0.199449 0.357713 0.0454458 0.136273 -0.149699 -0.00374593 3.38261e-08
8.46 0.33372 -0.626331 -0.208411 0.362971 0.0512113 0.129379 -0.159232 0.00358837 3.44518e-08
8.462 0.340051 -0.632504 -0.217195 0.367964 0.0569881 0.122448 -0.168697 0.0108758 3.50894e-08
8.464 0.34621 -0.638324 -0.225795 0.372687 0.0627725 0.115483 -0.17809 0.018112 4.94898e-08
8.466 0.352194 -0.643786 -0.234205 0.377139 0.0685609 0.108489 -0.187403 0.0252926 6.85001e-08
8.468 0.357999 -0.648889 -0.24242 0.381317 0.0743497 0.101471 -0.196633 0.032413 8.91982e-08
8.47 0.363622 -0.653629 -0.250436 0.385218 0.0801351 0.0944331 -0.205773 0.0394691 1.10074e-07
8.472 0.369059 -0.658005 -0.258245 0.38884 0.0859136 0.0873795 -0.214818 0.0464565 1.35228e-07
8.474 0.374307 -0.662012 -0.265845 0.392181 0.0916814 0.0803151 -0.223761 0.053371 1.65694e-07
8.476 0.379361 -0.665651 -0.27323 0.395239 0.097435 0.0732442 -0.232599 0.0602083 1.95825e-07
8.478 0.38422 -0.668918 -0.280395 0.398012 0.103171 0.0661714 -0.241325 0.0669644 2.21642e-07
8.48 0.388879 -0.671812 -0.287336 0.400499 0.108885 0.0591013 -0.249935 0.0736351 2.41299e-07
8.482 0.393336 -0.674331 -0.294049 0.402699 0.114574 0.0520383 -0.258423 0.0802163 2.54386e-07
8.484 0.397587 -0.676475 -0.300529 0.404609 0.120234 0.044987 -0.266784 0.0867042 2.6131e-07
8.486 0.401631 -0.678243 -0.306772 0.406229 0.125862 0.0379518 -0.275013 0.0930947 2.62879e-07
8.488 0.405464 -0.679633 -0.312775 0.407558 0.131454 0.0309373 -0.283105 0.0993839 2.60035e-07
8.49 0.409085 -0.680646 -0.318533 0.408596 0.137007 0.023948 -0.291056 0.105568 2.53704e-07
8.492 0.41249 -0.681281 -0.324044 0.409342 0.142516 0.0169882 -0.298861 0.111644 2.44709e-07
8.494 0.415677 -0.681538 -0.329302 0.409795 0.147979 0.0100624 -0.306514 0.117607 2.33743e-07
8.496 0.418645 -0.681417 -0.334306 0.409956 0.153393 0.00317502 -0.314012 0.123454 2.21355e-07
8.498 0.421391 -0.680919 -0.339052 0.409824 0.158753 -0.0036695 -0.32135 0.129181 1.97904e-07
8.5 0.423914 -0.680044 -0.343538 0.4094 0.164056 -0.0104668 -0.328524 0.134785 1.61261e-07
8.502 0.426212 -0.678794 -0.347759 0.408684 0.169299 -0.0172127 -0.33553 0.140263 1.23111e-07
8.504 0.428283 -0.677169 -0.351715 0.407676 0.174479 -0.0239027 -0.342362 0.145612 8.98561e-08
8.506 0.430127 -0.675171 -0.355401 0.406378 0.179592 -0.0305326 -0.349018 0.150827 6.35282e-08
8.508 0.431741 -0.672801 -0.358817 0.40479 0.184635 -0.0370983 -0.355494 0.155906 4.39759e-08
8.51 0.433125 -0.670062 -0.36196 0.402914 0.189604 -0.0435955 -0.361785 0.160846 3.02063e-08
8.512 0.434278 -0.666955 -0.364828 0.40075 0.194498 -0.0500201 -0.367889 0.165644 2.10468e-08
8.514 0.4352 -0.663483 -0.367419 0.3983 0.199312 -0.0563681 -0.373801 0.170297 1.5424e-08
8.516 0.435888 -0.659648 -0.369731 0.395566 0.204043 -0.0626353 -0.379518 0.174803 1.2452e-08
8.518 0.436344 -0.655452 -0.371764 0.392549 0.208689 -0.0688179 -0.385036 0.179158 1.14339e-08
8.52 0.436566 -0.650899 -0.373516 0.389252 0.213247 -0.0749118 -0.390353 0.18336 3.50677e-08
8.522 0.436555 -0.645992 -0.374986 0.385677 0.217713 -0.0809133 -0.395466 0.187406 6.89141e-08
8.524 0.43631 -0.640734 -0.376173 0.381825 0.222085 -0.0868185 -0.400372 0.191294 1.05997e-07
8.526 0.435831 -0.63513 -0.377077 0.3777 0.22636 -0.0926236 -0.405067 0.195022 1.42992e-07
8.528 0.435119 -0.629181 -0.377697 0.373303 0.230535 -0.0983251 -0.409549 0.198588 1.78235e-07
8.53 0.434174 -0.622893 -0.378032 0.368639 0.234608 -0.103919 -0.413816 0.201989 2.10879e-07
8.532 0.432997 -0.61627 -0.378083 0.363709 0.238576 -0.109402 -0.417865 0.205223 2.40499e-07
8.534 0.431588 -0.609316 -0.37785 0.358518 0.242436 -0.114771 -0.421694 0.208289 2.66891e-07
8.536 0.429948 -0.602036 -0.377332 0.353067 0.246186 -0.120023 -0.425301 0.211185 2.89975e-07
8.538 0.428079 -0.594434 -0.376531 0.347361 0.249824 -0.125153 -0.428683 0.213908 3.09754e-07
8.54 0.42598 -0.586515 -0.375447 0.341404 0.253347 -0.130159 -0.43184 0.216458 3.26292e-07
8.542 0.423654 -0.578286 -0.37408 0.335198 0.256753 -0.135037 -0.434769 0.218833 3.39704e-07
8.544 0.421102 -0.56975 -0.372432 0.328749 0.26004 -0.139785 -0.437469 0.221031 3.5015e-07
8.546 0.418326 -0.560913 -0.370503 0.322059 0.263206 -0.144399 -0.439938 0.223052 3.57823e-07
8.548 0.415326 -0.551782 -0.368296 0.315134 0.266248 -0.148877 -0.442174 0.224894 3.25515e-07
8.55 0.412106 -0.542362 -0.365811 0.307977 0.269166 -0.153216 -0.444178 0.226555 2.79265e-07
8.552 0.408667 -0.53266 -0.36305 0.300594 0.271956 -0.157413 -0.445948 0.228036 2.34243e-07
8.554 0.40501 -0.52268 -0.360016 0.292988 0.274617 -0.161465 -0.447482 0.229335 1.96771e-07
