setHForeLeft setHHindLeft setHForeRight setHHindRight realHForeLeft realHHindLeft realHForeRight realHHindRight distance
-0.0454158 0.0454306 0.178831 -0.178816 -0.0912666 0.0912696 0.220364 -0.220366 0.0799703
-0.0397652 0.0397801 0.17318 -0.173165 -0.0902366 0.0902398 0.21942 -0.219422 0.0802779
-0.0340473 0.0340625 0.167462 -0.167447 -0.0891128 0.0891163 0.218381 -0.218383 0.0805736
-0.0282658 0.0282811 0.161681 -0.161666 -0.0878959 0.0878996 0.217247 -0.217248 0.0808574
-0.0224244 0.0224398 0.15584 -0.155824 -0.0865865 0.0865904 0.216019 -0.21602 0.0811291
-0.0165266 0.0165422 0.149942 -0.149927 -0.0851854 0.0851895 0.214697 -0.214698 0.0813885
-0.0105763 0.010592 0.143992 -0.143976 -0.0836932 0.0836975 0.213283 -0.213284 0.0816354
-0.00457714 0.00459299 0.137993 -0.137977 -0.0821109 0.0821154 0.211777 -0.211778 0.0818699
0.00146702 -0.00145105 0.131949 -0.131933 -0.0804394 0.0804441 0.210181 -0.210181 0.0820924
0.00755237 -0.0075363 0.125864 -0.125848 -0.0786796 0.0786845 0.208494 -0.208494 0.082303
0.0136751 -0.0136589 0.119741 -0.119725 -0.0768325 0.0768377 0.206719 -0.206719 0.082502
0.0198313 -0.019815 0.113585 -0.113569 -0.0748993 0.0749046 0.204856 -0.204856 0.0826891
0.0260171 -0.0260008 0.107399 -0.107383 -0.072881 0.0728865 0.202907 -0.202906 0.0828645
0.0322286 -0.0322122 0.101188 -0.101171 -0.0707788 0.0707846 0.200873 -0.200872 0.0830282
0.0384618 -0.0384454 0.0949546 -0.0949382 -0.068594 0.0686 0.198754 -0.198753 0.0831803
0.044713 -0.0446965 0.0887035 -0.088687 -0.0663279 0.0663341 0.196553 -0.196552 0.083321
0.0509779 -0.0509614 0.0824386 -0.0824221 -0.0639818 0.0639882 0.194271 -0.194269 0.0834494
0.0572529 -0.0572363 0.0761637 -0.0761471 -0.0615571 0.0615637 0.191908 -0.191907 0.0835679
0.0635338 -0.0635172 0.0698828 -0.0698662 -0.0590554 0.0590621 0.189468 -0.189466 0.0836743
0.0698166 -0.0698001 0.0635999 -0.0635834 -0.0564779 0.0564849 0.18695 -0.186948 0.0837688
0.0760976 -0.076081 0.057319 -0.0573024 -0.0538265 0.0538335 0.184358 -0.184355 0.083855
0.0823725 -0.082356 0.051044 -0.0510275 -0.0511025 0.0511098 0.181691 -0.181689 0.0839292
0.0886376 -0.0886212 0.0447788 -0.0447624 -0.0483077 0.0483152 0.178953 -0.17895 0.0839918
0.0948889 -0.0948724 0.0385276 -0.0385111 -0.0454438 0.0454514 0.176144 -0.176141 0.0840473
0.101122 -0.101106 0.0322941 -0.0322777 -0.0425125 0.0425203 0.173267 -0.173264 0.0840909
0.107334 -0.107318 0.0260824 -0.026066 -0.0395156 0.0395235 0.170324 -0.17032 0.0841232
0.11352 -0.113504 0.0198963 -0.01988 -0.036455 0.036463 0.167315 -0.167311 0.0841501
0.119676 -0.11966 0.0137397 -0.0137236 -0.0333324 0.0333406 0.164243 -0.16424 0.0841652
0.125799 -0.125783 0.00761665 -0.00760058 -0.0301498 0.0301581 0.161111 -0.161107 0.084169
0.131885 -0.131869 0.00153088 -0.00151491 -0.0269091 0.0269176 0.157919 -0.157915 0.0841683
0.13793 -0.137914 -0.00451373 0.00452958 -0.0236124 0.0236209 0.15467 -0.154666 0.0841545
0.143929 -0.143913 -0.0105134 0.0105291 -0.0202616 0.0202703 0.151367 -0.151362 0.084129
0.14988 -0.149864 -0.0164642 0.0164798 -0.0168589 0.0168676 0.14801 -0.148005 0.0841012
0.155778 -0.155763 -0.0223625 0.022378 -0.0134062 0.013415 0.144603 -0.144598 0.0840608
0.16162 -0.161605 -0.0282046 0.0282199 -0.00990577 0.00991461 0.141146 -0.141141 0.0840083
0.167402 -0.167387 -0.0339868 0.0340019 -0.0063597 0.00636859 0.137644 -0.137639 0.0839559
0.17312 -0.173105 -0.0397053 0.0397203 -0.00277018 0.00277913 0.134097 -0.134091 0.0838904
0.178771 -0.178757 -0.0453567 0.0453714 0.000860582 -0.000851578 0.130508 -0.130502 0.0838126
0.184352 -0.184337 -0.0509372 0.0509518 0.00453032 -0.00452128 0.126879 -0.126873 0.0837374
0.189858 -0.189843 -0.0564435 0.0564579 0.00823679 -0.00822772 0.123212 -0.123207 0.0836485
0.195286 -0.195272 -0.061872 0.0618862 0.0119777 -0.0119686 0.119511 -0.119505 0.0835468
0.200633 -0.200619 -0.0672193 0.0672332 0.0157507 -0.0157416 0.115776 -0.11577 0.0834506
0.205896 -0.205882 -0.072482 0.0724957 0.0195535 -0.0195444 0.112011 -0.112005 0.0833397
0.21107 -0.211057 -0.0776568 0.0776703 0.0233838 -0.0233746 0.108217 -0.108211 0.0832152
0.216154 -0.21614 -0.0827404 0.0827537 0.027239 -0.0272299 0.104398 -0.104392 0.0830996
0.221143 -0.22113 -0.0877296 0.0877426 0.031117 -0.0311079 0.100556 -0.100549 0.082968
0.226034 -0.226021 -0.0926213 0.0926341 0.0350152 -0.0350062 0.0966922 -0.0966859 0.0828379
0.230825 -0.230812 -0.0974124 0.0974249 0.0389313 -0.0389223 0.0928101 -0.0928037 0.0826912
0.235512 -0.2355 -0.1021 0.102112 0.0428628 -0.0428538 0.0889119 -0.0889054 0.0825292
0.240093 -0.240081 -0.106681 0.106693 0.0468073 -0.0467984 0.085 -0.0849935 0.0823833
0.244564 -0.244552 -0.111152 0.111164 0.0507623 -0.0507535 0.081077 -0.0810705 0.0822236
0.248922 -0.248911 -0.115511 0.115522 0.0547254 -0.0547166 0.0771452 -0.0771387 0.0820456
0.253166 -0.253155 -0.119755 0.119766 0.0586941 -0.0586854 0.0732072 -0.0732006 0.0818722
0.257292 -0.257281 -0.123881 0.123892 0.0626659 -0.0626573 0.0692655 -0.0692588 0.0816807
0.261297 -0.261287 -0.127887 0.127897 0.0666384 -0.0666299 0.0653224 -0.0653158 0.081473
0.26518 -0.26517 -0.13177 0.13178 0.0706092 -0.0706007 0.0613805 -0.0613739 0.0812662
0.268937 -0.268927 -0.135527 0.135537 0.0745756 -0.0745672 0.0574423 -0.0574357 0.0810439
0.272566 -0.272557 -0.139157 0.139166 0.0785353 -0.078527 0.0535103 -0.0535037 0.0808072
0.276066 -0.276057 -0.142657 0.142666 0.0824859 -0.0824776 0.0495869 -0.0495804 0.0805647
0.279433 -0.279424 -0.146024 0.146033 0.0864247 -0.0864165 0.0456746 -0.0456681 0.0803095
0.282666 -0.282657 -0.149257 0.149266 0.0903495 -0.0903413 0.0417759 -0.0417695 0.0800458
0.285762 -0.285754 -0.152354 0.152362 0.0942576 -0.0942495 0.0378933 -0.0378869 0.0797708
0.28872 -0.288712 -0.155312 0.15532 0.0981468 -0.0981388 0.0340291 -0.0340228 0.0794914
0.291538 -0.291531 -0.158131 0.158138 0.102015 -0.102007 0.0301858 -0.0301796 0.0792013
0.294214 -0.294207 -0.160807 0.160814 0.105858 -0.105851 0.0263658 -0.0263598 0.0789076
0.296746 -0.296739 -0.163339 0.163346 0.109676 -0.109668 0.0225716 -0.0225657 0.0786036
0.299133 -0.299127 -0.165727 0.165733 0.113465 -0.113458 0.0188056 -0.0187997 0.0782964
0.301373 -0.301367 -0.167967 0.167973 0.117223 -0.117216 0.0150701 -0.0150643 0.0779779
0.303465 -0.303459 -0.170059 0.170065 0.120948 -0.120941 0.0113674 -0.0113618 0.0776501
0.305407 -0.305402 -0.172002 0.172007 0.124637 -0.12463 0.00769995 -0.00769444 0.0773232
0.307198 -0.307194 -0.173794 0.173798 0.128288 -0.128281 0.00407001 -0.00406463 0.0769855
0.308838 -0.308834 -0.175434 0.175438 0.131899 -0.131892 0.000479854 -0.000474612 0.0766356
0.310325 -0.310321 -0.176921 0.176925 0.135468 -0.135461 -0.00306822 0.00307334 0.0762842
0.311657 -0.311654 -0.178254 0.178257 0.138991 -0.138985 -0.00657201 0.00657698 0.0759204
0.312835 -0.312833 -0.179433 0.179435 0.142468 -0.142461 -0.0100293 0.0100341 0.0755524
0.313858 -0.313856 -0.180456 0.180458 0.145896 -0.145889 -0.0134379 0.0134426 0.0751723
0.314725 -0.314723 -0.181323 0.181325 0.149272 -0.149266 -0.0167956 0.0168002 0.0747892
0.315434 -0.315433 -0.182033 0.182034 0.152596 -0.152589 -0.0201005 0.0201048 0.0743942
0.315987 -0.315986 -0.182586 0.182587 0.155863 -0.155857 -0.0233503 0.0233544 0.0739883
0.316383 -0.316382 -0.182982 0.182983 0.159074 -0.159068 -0.026543 0.026547 0.0735836
0.31662 -0.31662 -0.18322 0.18322 0.162224 -0.162219 -0.0296766 0.0296804 0.0731677
0.3167 -0.3167 -0.1833 0.1833 0.165314 -0.165308 -0.0327491 0.0327528 0.0727415
