setKForeLeft setKHindLeft setKForeRight setKHindRight realKForeLeft realKHindLeft realKForeRight realKHindRight distance
0.2 0.4867 0.6733 0.2 0.682621 0.470165 1.05921 0.461728 0.0644151
0.2 0.4867 0.6733 0.2 0.678786 0.469398 1.07225 0.457126 0.064904
0.2 0.4867 0.6733 0.2 0.674952 0.468631 1.08529 0.452524 0.0653912
0.2 0.4867 0.6733 0.2 0.671117 0.467864 1.09833 0.447155 0.0658765
0.2 0.4867 0.6733 0.2 0.667282 0.468631 1.08299 0.441786 0.0663645
0.2 0.4867 0.6733 0.2 0.663447 0.468631 1.0945 0.437185 0.0668545
0.2 0.4867 0.6733 0.2 0.659612 0.468631 1.10523 0.432583 0.0673421
0.2 0.4867 0.6733 0.2 0.65501 0.467864 1.11674 0.427214 0.0678271
0.2 0.4867 0.6733 0.2 0.650408 0.467864 1.12901 0.422612 0.0683091
0.2 0.4867 0.6733 0.2 0.645806 0.467864 1.14051 0.417243 0.0687879
0.2 0.4867 0.6733 0.2 0.641204 0.467097 1.15202 0.411874 0.0692631
0.2 0.4867 0.6733 0.2 0.636602 0.467097 1.16429 0.406505 0.0697346
0.2 0.4867 0.6733 0.2 0.631233 0.46633 1.1758 0.401136 0.0702021
0.2 0.4867 0.6733 0.2 0.625864 0.46633 1.1873 0.395767 0.0706656
0.2 0.4867 0.6733 0.2 0.619728 0.46633 1.19957 0.390398 0.0711251
0.2 0.4867 0.6733 0.2 0.614359 0.46633 1.21108 0.385029 0.0715807
0.2 0.4867 0.6733 0.2 0.608223 0.465563 1.22335 0.37966 0.0720327
0.2 0.4867 0.6733 0.2 0.602854 0.465563 1.23485 0.373524 0.0724811
0.2 0.4867 0.6733 0.2 0.596719 0.465563 1.24636 0.368155 0.0729258
0.2 0.4867 0.6733 0.2 0.590583 0.465563 1.25786 0.362019 0.0733669
0.2 0.4867 0.6733 0.2 0.584447 0.465563 1.2686 0.356651 0.0738041
