setHForeLeft setHHindLeft setHForeRight setHHindRight realHForeLeft realHHindLeft realHForeRight realHHindRight distance
0.412245 -0.412232 -0.278832 0.278845 0.104926 -0.10491 0.0272101 -0.0271938 2.14206e-08
0.417199 -0.417186 -0.283786 0.283799 0.111172 -0.111156 0.0209902 -0.020974 2.86e-08
0.421932 -0.42192 -0.28852 0.288532 0.117387 -0.117371 0.0148 -0.0147839 2.9398e-08
0.426441 -0.426429 -0.293029 0.293041 0.123568 -0.123552 0.00864344 -0.00862741 2.61336e-08
0.430722 -0.430711 -0.297311 0.297322 0.129711 -0.129695 0.00252437 -0.00250845 2.18387e-08
0.434773 -0.434763 -0.301363 0.301373 0.135812 -0.135796 -0.00355336 0.00356916 1.78364e-08
0.438592 -0.438583 -0.305183 0.305192 0.141868 -0.141852 -0.00958593 0.0096016 1.4281e-08
0.442176 -0.442167 -0.308767 0.308776 0.147874 -0.147858 -0.0155695 0.0155851 1.0893e-08
0.445523 -0.445515 -0.312115 0.312123 0.153827 -0.153812 -0.0215004 0.0215158 7.35635e-09
0.448631 -0.448623 -0.315223 0.315231 0.159723 -0.159708 -0.0273749 0.0273901 3.46817e-09
0.451497 -0.45149 -0.31809 0.318097 0.165558 -0.165543 -0.0331892 0.0332042 0
0.454121 -0.454114 -0.320714 0.320721 0.17133 -0.171315 -0.0389396 0.0389545 0
0.456499 -0.456493 -0.323093 0.323099 0.177033 -0.177018 -0.0446227 0.0446374 0
0.458632 -0.458626 -0.325226 0.325232 0.182665 -0.18265 -0.0502347 0.0502493 0
0.460517 -0.460512 -0.327112 0.327117 0.188222 -0.188208 -0.0557723 0.0557866 0
0.462153 -0.462149 -0.328749 0.328753 0.193701 -0.193686 -0.0612318 0.0612459 0
0.463539 -0.463536 -0.330136 0.330139 0.199097 -0.199083 -0.0666098 0.0666238 0
0.464675 -0.464673 -0.331273 0.331275 0.204409 -0.204395 -0.0719031 0.0719168 0
0.46556 -0.465558 -0.332158 0.33216 0.209632 -0.209618 -0.0771082 0.0771216 0
0.466192 -0.466191 -0.332791 0.332792 0.214763 -0.21475 -0.0822218 0.082235 0
0.466572 -0.466572 -0.333172 0.333172 0.219799 -0.219786 -0.0872408 0.0872538 0
0.4667 -0.4667 -0.3333 0.3333 0.224737 -0.224725 -0.0921619 0.0921747 0
0.466575 -0.466576 -0.333176 0.333175 0.229574 -0.229562 -0.0969822 0.0969947 0
0.466197 -0.466199 -0.332799 0.332797 0.234306 -0.234294 -0.101699 0.101711 0
0.465568 -0.46557 -0.33217 0.332168 0.238932 -0.23892 -0.106308 0.10632 0
0.464686 -0.464688 -0.331288 0.331286 0.243447 -0.243435 -0.110808 0.110819 0
0.463553 -0.463556 -0.330156 0.330153 0.247849 -0.247838 -0.115195 0.115206 0
0.462169 -0.462173 -0.328773 0.328769 0.252135 -0.252124 -0.119466 0.119477 0
0.460535 -0.46054 -0.32714 0.327135 0.256303 -0.256293 -0.12362 0.12363 0
0.458653 -0.458658 -0.325258 0.325253 0.26035 -0.26034 -0.127652 0.127663 0
0.456523 -0.456529 -0.323129 0.323123 0.264274 -0.264264 -0.131562 0.131572 0
0.454147 -0.454154 -0.320754 0.320747 0.268071 -0.268061 -0.135346 0.135355 0
0.451526 -0.451533 -0.318133 0.318126 0.27174 -0.271731 -0.139001 0.139011 0
0.448662 -0.44867 -0.31527 0.315262 0.275279 -0.27527 -0.142527 0.142536 0
0.445557 -0.445566 -0.312166 0.312157 0.278684 -0.278676 -0.14592 0.145928 0
0.442213 -0.442222 -0.308822 0.308813 0.281955 -0.281947 -0.149178 0.149186 0
0.438631 -0.438641 -0.305241 0.305231 0.285088 -0.28508 -0.152299 0.152307 0
0.434815 -0.434825 -0.301425 0.301415 0.288083 -0.288075 -0.155281 0.155289 0
0.430766 -0.430777 -0.297377 0.297366 0.290937 -0.290929 -0.158123 0.158131 0
0.426487 -0.426498 -0.293098 0.293087 0.293648 -0.293641 -0.160823 0.16083 0
0.421981 -0.421993 -0.288593 0.288581 0.296214 -0.296208 -0.163378 0.163385 0
0.41725 -0.417263 -0.283863 0.28385 0.298635 -0.298629 -0.165788 0.165794 0
0.412298 -0.412312 -0.278912 0.278898 0.300908 -0.300903 -0.16805 0.168056 0
0.407128 -0.407142 -0.273742 0.273728 0.303033 -0.303027 -0.170164 0.17017 0
0.401743 -0.401757 -0.268357 0.268343 0.305007 -0.305002 -0.172128 0.172133 0
0.396146 -0.396161 -0.262761 0.262746 0.30683 -0.306825 -0.173941 0.173945 0
