time setHForeLeft setHHindLeft setHForeRight setHHindRight realHForeLeft realHHindLeft realHForeRight realHHindRight distance
10.526 0.426767 -0.434232 -0.316847 0.311044 0.42676 -0.316837 -0.434223 0.311035 0.120549
10.528 0.426767 -0.434232 -0.316847 0.311044 0.42676 -0.316837 -0.434223 0.311035 0.120549
10.53 0.426767 -0.434233 -0.316847 0.311045 0.426761 -0.316837 -0.434223 0.311036 0.120548
10.532 0.426767 -0.434233 -0.316847 0.311045 0.426761 -0.316837 -0.434223 0.311036 0.120548
10.534 0.426767 -0.434233 -0.316848 0.311045 0.426761 -0.316837 -0.434224 0.311036 0.120548
10.536 0.426768 -0.434233 -0.316848 0.311045 0.426761 -0.316838 -0.434224 0.311036 0.120548
10.538 0.426768 -0.434233 -0.316848 0.311045 0.426761 -0.316838 -0.434224 0.311036 0.120548
10.54 0.426768 -0.434234 -0.316848 0.311045 0.426762 -0.316838 -0.434224 0.311037 0.120548
10.542 0.426768 -0.434234 -0.316848 0.311046 0.426762 -0.316838 -0.434224 0.311037 0.120548
10.544 0.426768 -0.434234 -0.316848 0.311046 0.426762 -0.316838 -0.434225 0.311037 0.120547
10.546 0.426768 -0.434234 -0.316849 0.311046 0.426762 -0.316839 -0.434225 0.311037 0.120547
10.548 0.426769 -0.434234 -0.316849 0.311046 0.426762 -0.316839 -0.434225 0.311037 0.120547
10.55 0.426769 -0.434234 -0.316849 0.311046 0.426762 -0.316839 -0.434225 0.311037 0.120547
10.552 0.426769 -0.434235 -0.316849 0.311047 0.426763 -0.316839 -0.434225 0.311038 0.120547
10.554 0.426769 -0.434235 -0.316849 0.311047 0.426763 -0.316839 -0.434225 0.311038 0.120547
10.556 0.426769 -0.434235 -0.31685 0.311047 0.426763 -0.31684 -0.434226 0.311038 0.120547
10.558 0.426769 -0.434235 -0.31685 0.311047 0.426763 -0.31684 -0.434226 0.311038 0.120546
10.56 0.42677 -0.434235 -0.31685 0.311047 0.426763 -0.31684 -0.434226 0.311038 0.120546
10.562 0.42677 -0.434235 -0.31685 0.311047 0.426764 -0.31684 -0.434226 0.311039 0.120546
10.564 0.42677 -0.434236 -0.31685 0.311048 0.426764 -0.31684 -0.434226 0.311039 0.120546
10.566 0.42677 -0.434236 -0.316851 0.311048 0.426764 -0.316841 -0.434227 0.311039 0.120546
10.568 0.42677 -0.434236 -0.316851 0.311048 0.426764 -0.316841 -0.434227 0.311039 0.120546
10.57 0.42677 -0.434236 -0.316851 0.311048 0.426764 -0.316841 -0.434227 0.311039 0.120545
10.572 0.426771 -0.434236 -0.316851 0.311048 0.426764 -0.316841 -0.434227 0.31104 0.120545
10.574 0.426771 -0.434236 -0.316851 0.311049 0.426765 -0.316841 -0.434227 0.31104 0.120545
10.576 0.426771 -0.434237 -0.316851 0.311049 0.426765 -0.316842 -0.434228 0.31104 0.120545
10.578 0.426771 -0.434237 -0.316852 0.311049 0.426765 -0.316842 -0.434228 0.31104 0.120545
10.58 0.426771 -0.434237 -0.316852 0.311049 0.426765 -0.316842 -0.434228 0.31104 0.120545
10.582 0.426771 -0.434237 -0.316852 0.311049 0.426765 -0.316842 -0.434228 0.311041 0.120545
10.584 0.426772 -0.434237 -0.316852 0.311049 0.426765 -0.316842 -0.434228 0.311041 0.120544
10.586 0.426772 -0.434237 -0.316852 0.31105 0.426766 -0.316843 -0.434228 0.311041 0.120544
10.588 0.426772 -0.434238 -0.316853 0.31105 0.426766 -0.316843 -0.434229 0.311041 0.120544
10.59 0.426772 -0.434238 -0.316853 0.31105 0.426766 -0.316843 -0.434229 0.311041 0.120544
10.592 0.426772 -0.434238 -0.316853 0.31105 0.426766 -0.316843 -0.434229 0.311042 0.120544
10.594 0.426772 -0.434238 -0.316853 0.31105 0.426766 -0.316843 -0.434229 0.311042 0.120544
10.596 0.426773 -0.434238 -0.316853 0.31105 0.426766 -0.316844 -0.434229 0.311042 0.120544
10.598 0.426773 -0.434238 -0.316853 0.311051 0.426767 -0.316844 -0.434229 0.311042 0.120543
10.6 0.426773 -0.434239 -0.316854 0.311051 0.426767 -0.316844 -0.43423 0.311042 0.120543
10.602 0.426773 -0.434239 -0.316854 0.311051 0.426767 -0.316844 -0.43423 0.311042 0.120543
10.604 0.426773 -0.434239 -0.316854 0.311051 0.426767 -0.316844 -0.43423 0.311043 0.120543
10.606 0.426773 -0.434239 -0.316854 0.311051 0.426767 -0.316845 -0.43423 0.311043 0.120543
10.608 0.426773 -0.434239 -0.316854 0.311051 0.426768 -0.316845 -0.43423 0.311043 0.120543
10.61 0.426774 -0.434239 -0.316855 0.311052 0.426768 -0.316845 -0.434231 0.311043 0.120543
10.612 0.426774 -0.43424 -0.316855 0.311052 0.426768 -0.316845 -0.434231 0.311043 0.120542
10.614 0.426774 -0.43424 -0.316855 0.311052 0.426768 -0.316845 -0.434231 0.311044 0.120542
10.616 0.426774 -0.43424 -0.316855 0.311052 0.426768 -0.316846 -0.434231 0.311044 0.120542
10.618 0.426774 -0.43424 -0.316855 0.311052 0.426768 -0.316846 -0.434231 0.311044 0.120542
10.62 0.426774 -0.43424 -0.316855 0.311053 0.426769 -0.316846 -0.434231 0.311044 0.120542
10.622 0.426775 -0.43424 -0.316856 0.311053 0.426769 -0.316846 -0.434232 0.311044 0.120542
10.624 0.426775 -0.434241 -0.316856 0.311053 0.426769 -0.316846 -0.434232 0.311045 0.120542
10.626 0.426775 -0.434241 -0.316856 0.311053 0.426769 -0.316847 -0.434232 0.311045 0.120541
10.628 0.426775 -0.434241 -0.316856 0.311053 0.426769 -0.316847 -0.434232 0.311045 0.120541
10.63 0.426775 -0.434241 -0.316856 0.311053 0.426769 -0.316847 -0.434232 0.311045 0.120541
10.632 0.426775 -0.434241 -0.316856 0.311054 0.42677 -0.316847 -0.434232 0.311045 0.120541
10.634 0.426776 -0.434241 -0.316857 0.311054 0.42677 -0.316847 -0.434233 0.311045 0.120541
10.636 0.426776 -0.434242 -0.316857 0.311054 0.42677 -0.316847 -0.434233 0.311046 0.120541
10.638 0.426776 -0.434242 -0.316857 0.311054 0.42677 -0.316848 -0.434233 0.311046 0.120541
10.64 0.426776 -0.434242 -0.316857 0.311054 0.42677 -0.316848 -0.434233 0.311046 0.120541
10.642 0.426776 -0.434242 -0.316857 0.311054 0.42677 -0.316848 -0.434233 0.311046 0.12054
10.644 0.426776 -0.434242 -0.316858 0.311055 0.426771 -0.316848 -0.434234 0.311046 0.12054
10.646 0.426776 -0.434242 -0.316858 0.311055 0.426771 -0.316848 -0.434234 0.311047 0.12054
10.648 0.426777 -0.434242 -0.316858 0.311055 0.426771 -0.316849 -0.434234 0.311047 0.12054
10.65 0.426777 -0.434243 -0.316858 0.311055 0.426771 -0.316849 -0.434234 0.311047 0.12054
10.652 0.426777 -0.434243 -0.316858 0.311055 0.426771 -0.316849 -0.434234 0.311047 0.12054
10.654 0.426777 -0.434243 -0.316858 0.311055 0.426771 -0.316849 -0.434234 0.311047 0.12054
10.656 0.426777 -0.434243 -0.316859 0.311056 0.426772 -0.316849 -0.434235 0.311047 0.120539
10.658 0.426777 -0.434243 -0.316859 0.311056 0.426772 -0.31685 -0.434235 0.311048 0.120539
10.66 0.426778 -0.434243 -0.316859 0.311056 0.426772 -0.31685 -0.434235 0.311048 0.120539
10.662 0.426778 -0.434244 -0.316859 0.311056 0.426772 -0.31685 -0.434235 0.311048 0.120539
10.664 0.426778 -0.434244 -0.316859 0.311056 0.426772 -0.31685 -0.434235 0.311048 0.120539
10.666 0.426778 -0.434244 -0.316859 0.311056 0.426772 -0.31685 -0.434235 0.311048 0.120539
10.668 0.426778 -0.434244 -0.31686 0.311057 0.426773 -0.31685 -0.434236 0.311049 0.120539
10.67 0.426778 -0.434244 -0.31686 0.311057 0.426773 -0.316851 -0.434236 0.311049 0.120538
10.672 0.426778 -0.434244 -0.31686 0.311057 0.426773 -0.316851 -0.434236 0.311049 0.120538
10.674 0.426779 -0.434245 -0.31686 0.311057 0.426773 -0.316851 -0.434236 0.311049 0.120538
10.676 0.426779 -0.434245 -0.31686 0.311057 0.426773 -0.316851 -0.434236 0.311049 0.120538
10.678 0.426779 -0.434245 -0.31686 0.311057 0.426773 -0.316851 -0.434236 0.311049 0.120538
10.68 0.426779 -0.434245 -0.316861 0.311058 0.426774 -0.316852 -0.434237 0.31105 0.120538
10.682 0.426779 -0.434245 -0.316861 0.311058 0.426774 -0.316852 -0.434237 0.31105 0.120538
10.684 0.426779 -0.434245 -0.316861 0.311058 0.426774 -0.316852 -0.434237 0.31105 0.120538
10.686 0.426779 -0.434246 -0.316861 0.311058 0.426774 -0.316852 -0.434237 0.31105 0.120537
10.688 0.42678 -0.434246 -0.316861 0.311058 0.426774 -0.316852 -0.434237 0.31105 0.120537
10.69 0.42678 -0.434246 -0.316861 0.311058 0.426774 -0.316852 -0.434237 0.31105 0.120537
10.692 0.42678 -0.434246 -0.316862 0.311059 0.426774 -0.316853 -0.434238 0.311051 0.120537
10.694 0.42678 -0.434246 -0.316862 0.311059 0.426775 -0.316853 -0.434238 0.311051 0.120537
10.696 0.42678 -0.434246 -0.316862 0.311059 0.426775 -0.316853 -0.434238 0.311051 0.120537
10.698 0.42678 -0.434247 -0.316862 0.311059 0.426775 -0.316853 -0.434238 0.311051 0.120537
10.7 0.426781 -0.434247 -0.316862 0.311059 0.426775 -0.316853 -0.434238 0.311051 0.120536
10.702 0.426781 -0.434247 -0.316862 0.311059 0.426775 -0.316854 -0.434238 0.311052 0.120536
10.704 0.426781 -0.434247 -0.316863 0.31106 0.426775 -0.316854 -0.434239 0.311052 0.120536
10.706 0.426781 -0.434247 -0.316863 0.31106 0.426776 -0.316854 -0.434239 0.311052 0.120536
10.708 0.426781 -0.434247 -0.316863 0.31106 0.426776 -0.316854 -0.434239 0.311052 0.120536
10.71 0.426781 -0.434247 -0.316863 0.31106 0.426776 -0.316854 -0.434239 0.311052 0.120536
10.712 0.426781 -0.434248 -0.316863 0.31106 0.426776 -0.316854 -0.434239 0.311052 0.120536
10.714 0.426782 -0.434248 -0.316863 0.31106 0.426776 -0.316855 -0.434239 0.311053 0.120535
10.716 0.426782 -0.434248 -0.316864 0.31106 0.426776 -0.316855 -0.43424 0.311053 0.120535
10.718 0.426782 -0.434248 -0.316864 0.311061 0.426777 -0.316855 -0.43424 0.311053 0.120535
10.72 0.426782 -0.434248 -0.316864 0.311061 0.426777 -0.316855 -0.43424 0.311053 0.120535
10.722 0.426782 -0.434248 -0.316864 0.311061 0.426777 -0.316855 -0.43424 0.311053 0.120535
10.724 0.426782 -0.434249 -0.316864 0.311061 0.426777 -0.316856 -0.43424 0.311053 0.120535
10.726 0.426782 -0.434249 -0.316864 0.311061 0.426777 -0.316856 -0.43424 0.311054 0.120535
10.728 0.426783 -0.434249 -0.316865 0.311061 0.426777 -0.316856 -0.434241 0.311054 0.120534
10.73 0.426783 -0.434249 -0.316865 0.311062 0.426778 -0.316856 -0.434241 0.311054 0.120534
10.732 0.426783 -0.434249 -0.316865 0.311062 0.426778 -0.316856 -0.434241 0.311054 0.120534
10.734 0.426783 -0.434249 -0.316865 0.311062 0.426778 -0.316856 -0.434241 0.311054 0.120534
10.736 0.426783 -0.434249 -0.316865 0.311062 0.426778 -0.316857 -0.434241 0.311054 0.120534
10.738 0.426783 -0.43425 -0.316865 0.311062 0.426778 -0.316857 -0.434241 0.311055 0.120534
10.74 0.426783 -0.43425 -0.316866 0.311062 0.426778 -0.316857 -0.434242 0.311055 0.120534
10.742 0.426784 -0.43425 -0.316866 0.311063 0.426778 -0.316857 -0.434242 0.311055 0.120533
10.744 0.426784 -0.43425 -0.316866 0.311063 0.426779 -0.316857 -0.434242 0.311055 0.120533
10.746 0.426784 -0.43425 -0.316866 0.311063 0.426779 -0.316857 -0.434242 0.311055 0.120533
10.748 0.426784 -0.43425 -0.316866 0.311063 0.426779 -0.316858 -0.434242 0.311055 0.120533
10.75 0.426784 -0.43425 -0.316866 0.311063 0.426779 -0.316858 -0.434242 0.311056 0.120533
10.752 0.426784 -0.434251 -0.316867 0.311063 0.426779 -0.316858 -0.434243 0.311056 0.120533
10.754 0.426784 -0.434251 -0.316867 0.311063 0.426779 -0.316858 -0.434243 0.311056 0.120533
10.756 0.426785 -0.434251 -0.316867 0.311064 0.42678 -0.316858 -0.434243 0.311056 0.120532
10.758 0.426785 -0.434251 -0.316867 0.311064 0.42678 -0.316858 -0.434243 0.311056 0.120532
10.76 0.426785 -0.434251 -0.316867 0.311064 0.42678 -0.316859 -0.434243 0.311056 0.120532
10.762 0.426785 -0.434251 -0.316867 0.311064 0.42678 -0.316859 -0.434243 0.311057 0.120532
10.764 0.426785 -0.434251 -0.316867 0.311064 0.42678 -0.316859 -0.434244 0.311057 0.120532
10.766 0.426785 -0.434252 -0.316868 0.311064 0.42678 -0.316859 -0.434244 0.311057 0.120532
10.768 0.426785 -0.434252 -0.316868 0.311065 0.42678 -0.316859 -0.434244 0.311057 0.120531
10.77 0.426786 -0.434252 -0.316868 0.311065 0.426781 -0.31686 -0.434244 0.311057 0.120531
10.772 0.426786 -0.434252 -0.316868 0.311065 0.426781 -0.31686 -0.434244 0.311057 0.120531
10.774 0.426786 -0.434252 -0.316868 0.311065 0.426781 -0.31686 -0.434244 0.311058 0.120531
10.776 0.426786 -0.434252 -0.316868 0.311065 0.426781 -0.31686 -0.434244 0.311058 0.120531
10.778 0.426786 -0.434253 -0.316869 0.311065 0.426781 -0.31686 -0.434245 0.311058 0.120531
10.78 0.426786 -0.434253 -0.316869 0.311065 0.426781 -0.31686 -0.434245 0.311058 0.120531
10.782 0.426786 -0.434253 -0.316869 0.311066 0.426781 -0.316861 -0.434245 0.311058 0.12053
10.784 0.426787 -0.434253 -0.316869 0.311066 0.426782 -0.316861 -0.434245 0.311058 0.12053
10.786 0.426787 -0.434253 -0.316869 0.311066 0.426782 -0.316861 -0.434245 0.311059 0.12053
10.788 0.426787 -0.434253 -0.316869 0.311066 0.426782 -0.316861 -0.434245 0.311059 0.12053
10.79 0.426787 -0.434253 -0.31687 0.311066 0.426782 -0.316861 -0.434246 0.311059 0.12053
10.792 0.426787 -0.434254 -0.31687 0.311066 0.426782 -0.316861 -0.434246 0.311059 0.12053
10.794 0.426787 -0.434254 -0.31687 0.311067 0.426782 -0.316862 -0.434246 0.311059 0.120529
10.796 0.426787 -0.434254 -0.31687 0.311067 0.426783 -0.316862 -0.434246 0.311059 0.120529
10.798 0.426788 -0.434254 -0.31687 0.311067 0.426783 -0.316862 -0.434246 0.31106 0.120529
10.8 0.426788 -0.434254 -0.31687 0.311067 0.426783 -0.316862 -0.434246 0.31106 0.120529
10.802 0.426788 -0.434254 -0.31687 0.311067 0.426783 -0.316862 -0.434247 0.31106 0.120529
10.804 0.426788 -0.434254 -0.316871 0.311067 0.426783 -0.316862 -0.434247 0.31106 0.120529
10.806 0.426788 -0.434255 -0.316871 0.311067 0.426783 -0.316863 -0.434247 0.31106 0.120529
10.808 0.426788 -0.434255 -0.316871 0.311068 0.426783 -0.316863 -0.434247 0.31106 0.120528
10.81 0.426788 -0.434255 -0.316871 0.311068 0.426784 -0.316863 -0.434247 0.311061 0.120528
10.812 0.426788 -0.434255 -0.316871 0.311068 0.426784 -0.316863 -0.434247 0.311061 0.120528
10.814 0.426789 -0.434255 -0.316871 0.311068 0.426784 -0.316863 -0.434247 0.311061 0.120528
10.816 0.426789 -0.434255 -0.316872 0.311068 0.426784 -0.316863 -0.434248 0.311061 0.120528
10.818 0.426789 -0.434255 -0.316872 0.311068 0.426784 -0.316864 -0.434248 0.311061 0.120528
10.82 0.426789 -0.434256 -0.316872 0.311068 0.426784 -0.316864 -0.434248 0.311061 0.120527
10.822 0.426789 -0.434256 -0.316872 0.311069 0.426784 -0.316864 -0.434248 0.311062 0.120527
10.824 0.426789 -0.434256 -0.316872 0.311069 0.426785 -0.316864 -0.434248 0.311062 0.120527
10.826 0.426789 -0.434256 -0.316872 0.311069 0.426785 -0.316864 -0.434248 0.311062 0.120527
10.828 0.42679 -0.434256 -0.316872 0.311069 0.426785 -0.316864 -0.434249 0.311062 0.120527
10.83 0.42679 -0.434256 -0.316873 0.311069 0.426785 -0.316865 -0.434249 0.311062 0.120527
10.832 0.42679 -0.434256 -0.316873 0.311069 0.426785 -0.316865 -0.434249 0.311062 0.120526
10.834 0.42679 -0.434256 -0.316873 0.311069 0.426785 -0.316865 -0.434249 0.311062 0.120526
10.836 0.42679 -0.434257 -0.316873 0.31107 0.426785 -0.316865 -0.434249 0.311063 0.120526
10.838 0.42679 -0.434257 -0.316873 0.31107 0.426786 -0.316865 -0.434249 0.311063 0.120526
10.84 0.42679 -0.434257 -0.316873 0.31107 0.426786 -0.316865 -0.434249 0.311063 0.120526
10.842 0.426791 -0.434257 -0.316874 0.31107 0.426786 -0.316866 -0.43425 0.311063 0.120526
10.844 0.426791 -0.434257 -0.316874 0.31107 0.426786 -0.316866 -0.43425 0.311063 0.120526
10.846 0.426791 -0.434257 -0.316874 0.31107 0.426786 -0.316866 -0.43425 0.311063 0.120525
10.848 0.426791 -0.434257 -0.316874 0.31107 0.426786 -0.316866 -0.43425 0.311064 0.120525
10.85 0.426791 -0.434258 -0.316874 0.311071 0.426786 -0.316866 -0.43425 0.311064 0.120525
10.852 0.426791 -0.434258 -0.316874 0.311071 0.426787 -0.316866 -0.43425 0.311064 0.120525
10.854 0.426791 -0.434258 -0.316874 0.311071 0.426787 -0.316866 -0.43425 0.311064 0.120525
10.856 0.426791 -0.434258 -0.316875 0.311071 0.426787 -0.316867 -0.434251 0.311064 0.120525
10.858 0.426792 -0.434258 -0.316875 0.311071 0.426787 -0.316867 -0.434251 0.311064 0.120525
10.86 0.426792 -0.434258 -0.316875 0.311071 0.426787 -0.316867 -0.434251 0.311065 0.120524
10.862 0.426792 -0.434258 -0.316875 0.311072 0.426787 -0.316867 -0.434251 0.311065 0.120524
10.864 0.426792 -0.434259 -0.316875 0.311072 0.426787 -0.316867 -0.434251 0.311065 0.120524
10.866 0.426792 -0.434259 -0.316875 0.311072 0.426788 -0.316867 -0.434251 0.311065 0.120524
10.868 0.426792 -0.434259 -0.316875 0.311072 0.426788 -0.316868 -0.434251 0.311065 0.120524
10.87 0.426792 -0.434259 -0.316876 0.311072 0.426788 -0.316868 -0.434252 0.311065 0.120524
10.872 0.426792 -0.434259 -0.316876 0.311072 0.426788 -0.316868 -0.434252 0.311065 0.120524
10.874 0.426793 -0.434259 -0.316876 0.311072 0.426788 -0.316868 -0.434252 0.311066 0.120523
10.876 0.426793 -0.434259 -0.316876 0.311072 0.426788 -0.316868 -0.434252 0.311066 0.120523
10.878 0.426793 -0.434259 -0.316876 0.311073 0.426788 -0.316868 -0.434252 0.311066 0.120523
10.88 0.426793 -0.43426 -0.316876 0.311073 0.426789 -0.316869 -0.434252 0.311066 0.120523
10.882 0.426793 -0.43426 -0.316876 0.311073 0.426789 -0.316869 -0.434252 0.311066 0.120523
10.884 0.426793 -0.43426 -0.316877 0.311073 0.426789 -0.316869 -0.434253 0.311066 0.120523
10.886 0.426793 -0.43426 -0.316877 0.311073 0.426789 -0.316869 -0.434253 0.311066 0.120523
10.888 0.426794 -0.43426 -0.316877 0.311073 0.426789 -0.316869 -0.434253 0.311067 0.120522
10.89 0.426794 -0.43426 -0.316877 0.311073 0.426789 -0.316869 -0.434253 0.311067 0.120522
10.892 0.426794 -0.43426 -0.316877 0.311074 0.426789 -0.316869 -0.434253 0.311067 0.120522
10.894 0.426794 -0.434261 -0.316877 0.311074 0.42679 -0.31687 -0.434253 0.311067 0.120522
10.896 0.426794 -0.434261 -0.316878 0.311074 0.42679 -0.31687 -0.434254 0.311067 0.120522
10.898 0.426794 -0.434261 -0.316878 0.311074 0.42679 -0.31687 -0.434254 0.311067 0.120522
10.9 0.426794 -0.434261 -0.316878 0.311074 0.42679 -0.31687 -0.434254 0.311068 0.120522
10.902 0.426794 -0.434261 -0.316878 0.311074 0.42679 -0.31687 -0.434254 0.311068 0.120521
10.904 0.426795 -0.434261 -0.316878 0.311074 0.42679 -0.31687 -0.434254 0.311068 0.120521
10.906 0.426795 -0.434261 -0.316878 0.311075 0.42679 -0.316871 -0.434254 0.311068 0.120521
10.908 0.426795 -0.434261 -0.316878 0.311075 0.426791 -0.316871 -0.434254 0.311068 0.120521
10.91 0.426795 -0.434262 -0.316879 0.311075 0.426791 -0.316871 -0.434255 0.311068 0.120521
10.912 0.426795 -0.434262 -0.316879 0.311075 0.426791 -0.316871 -0.434255 0.311068 0.120521
10.914 0.426795 -0.434262 -0.316879 0.311075 0.426791 -0.316871 -0.434255 0.311069 0.120521
10.916 0.426795 -0.434262 -0.316879 0.311075 0.426791 -0.316871 -0.434255 0.311069 0.12052
10.918 0.426795 -0.434262 -0.316879 0.311075 0.426791 -0.316872 -0.434255 0.311069 0.12052
10.92 0.426796 -0.434262 -0.316879 0.311076 0.426791 -0.316872 -0.434255 0.311069 0.12052
10.922 0.426796 -0.434262 -0.316879 0.311076 0.426791 -0.316872 -0.434255 0.311069 0.12052
10.924 0.426796 -0.434263 -0.316879 0.311076 0.426792 -0.316872 -0.434255 0.311069 0.12052
10.926 0.426796 -0.434263 -0.31688 0.311076 0.426792 -0.316872 -0.434256 0.311069 0.12052
10.928 0.426796 -0.434263 -0.31688 0.311076 0.426792 -0.316872 -0.434256 0.31107 0.12052
10.93 0.426796 -0.434263 -0.31688 0.311076 0.426792 -0.316872 -0.434256 0.31107 0.120519
10.932 0.426796 -0.434263 -0.31688 0.311076 0.426792 -0.316873 -0.434256 0.31107 0.120519
10.934 0.426796 -0.434263 -0.31688 0.311077 0.426792 -0.316873 -0.434256 0.31107 0.120519
10.936 0.426797 -0.434263 -0.31688 0.311077 0.426792 -0.316873 -0.434256 0.31107 0.120519
10.938 0.426797 -0.434263 -0.31688 0.311077 0.426793 -0.316873 -0.434256 0.31107 0.120519
10.94 0.426797 -0.434264 -0.316881 0.311077 0.426793 -0.316873 -0.434257 0.311071 0.120519
10.942 0.426797 -0.434264 -0.316881 0.311077 0.426793 -0.316873 -0.434257 0.311071 0.120519
10.944 0.426797 -0.434264 -0.316881 0.311077 0.426793 -0.316873 -0.434257 0.311071 0.120518
10.946 0.426797 -0.434264 -0.316881 0.311077 0.426793 -0.316874 -0.434257 0.311071 0.120518
10.948 0.426797 -0.434264 -0.316881 0.311077 0.426793 -0.316874 -0.434257 0.311071 0.120518
10.95 0.426797 -0.434264 -0.316881 0.311078 0.426793 -0.316874 -0.434257 0.311071 0.120518
10.952 0.426798 -0.434264 -0.316881 0.311078 0.426793 -0.316874 -0.434257 0.311071 0.120518
10.954 0.426798 -0.434264 -0.316882 0.311078 0.426794 -0.316874 -0.434258 0.311072 0.120518
10.956 0.426798 -0.434265 -0.316882 0.311078 0.426794 -0.316874 -0.434258 0.311072 0.120518
10.958 0.426798 -0.434265 -0.316882 0.311078 0.426794 -0.316875 -0.434258 0.311072 0.120517
10.96 0.426798 -0.434265 -0.316882 0.311078 0.426794 -0.316875 -0.434258 0.311072 0.120517
10.962 0.426798 -0.434265 -0.316882 0.311078 0.426794 -0.316875 -0.434258 0.311072 0.120517
10.964 0.426798 -0.434265 -0.316882 0.311079 0.426794 -0.316875 -0.434258 0.311072 0.120517
10.966 0.426798 -0.434265 -0.316882 0.311079 0.426794 -0.316875 -0.434258 0.311072 0.120517
10.968 0.426799 -0.434265 -0.316883 0.311079 0.426795 -0.316875 -0.434259 0.311073 0.120517
10.97 0.426799 -0.434265 -0.316883 0.311079 0.426795 -0.316875 -0.434259 0.311073 0.120516
10.972 0.426799 -0.434266 -0.316883 0.311079 0.426795 -0.316876 -0.434259 0.311073 0.120516
10.974 0.426799 -0.434266 -0.316883 0.311079 0.426795 -0.316876 -0.434259 0.311073 0.120516
10.976 0.426799 -0.434266 -0.316883 0.311079 0.426795 -0.316876 -0.434259 0.311073 0.120516
10.978 0.4268 -0.434266 -0.316883 0.311079 0.426795 -0.316876 -0.434259 0.311073 0.120516
10.98 0.4268 -0.434266 -0.316883 0.31108 0.426795 -0.316876 -0.434259 0.311073 0.120516
10.982 0.4268 -0.434266 -0.316884 0.31108 0.426796 -0.316876 -0.434259 0.311074 0.120516
10.984 0.4268 -0.434266 -0.316884 0.31108 0.426796 -0.316876 -0.43426 0.311074 0.120515
10.986 0.4268 -0.434266 -0.316884 0.31108 0.426796 -0.316877 -0.43426 0.311074 0.120515
10.988 0.4268 -0.434267 -0.316884 0.31108 0.426796 -0.316877 -0.43426 0.311074 0.120515
10.99 0.4268 -0.434267 -0.316884 0.31108 0.426796 -0.316877 -0.43426 0.311074 0.120515
10.992 0.4268 -0.434267 -0.316884 0.31108 0.426796 -0.316877 -0.43426 0.311074 0.120515
10.994 0.4268 -0.434267 -0.316884 0.31108 0.426796 -0.316877 -0.43426 0.311074 0.120515
10.996 0.426801 -0.434267 -0.316884 0.311081 0.426796 -0.316877 -0.43426 0.311075 0.120514
10.998 0.426801 -0.434267 -0.316885 0.311081 0.426797 -0.316877 -0.434261 0.311075 0.120514
11 0.426801 -0.434267 -0.316885 0.311081 0.426797 -0.316878 -0.434261 0.311075 0.120514
11.002 0.426801 -0.434267 -0.316885 0.311081 0.426797 -0.316878 -0.434261 0.311075 0.120514
11.004 0.426801 -0.434268 -0.316885 0.311081 0.426797 -0.316878 -0.434261 0.311075 0.120514
11.006 0.426801 -0.434268 -0.316885 0.311081 0.426797 -0.316878 -0.434261 0.311075 0.120514
11.008 0.426801 -0.434268 -0.316885 0.311082 0.426797 -0.316878 -0.434261 0.311075 0.120513
11.01 0.426801 -0.434268 -0.316885 0.311082 0.426797 -0.316878 -0.434261 0.311075 0.120513
11.012 0.426802 -0.434268 -0.316886 0.311082 0.426798 -0.316878 -0.434261 0.311076 0.120513
11.014 0.426802 -0.434268 -0.316886 0.311082 0.426798 -0.316879 -0.434262 0.311076 0.120513
11.016 0.426802 -0.434268 -0.316886 0.311082 0.426798 -0.316879 -0.434262 0.311076 0.120513
11.018 0.426802 -0.434268 -0.316886 0.311082 0.426798 -0.316879 -0.434262 0.311076 0.120513
11.02 0.426802 -0.434269 -0.316886 0.311082 0.426798 -0.316879 -0.434262 0.311076 0.120512
11.022 0.426802 -0.434269 -0.316886 0.311082 0.426798 -0.316879 -0.434262 0.311076 0.120512
11.024 0.426802 -0.434269 -0.316886 0.311083 0.426798 -0.316879 -0.434262 0.311076 0.120512
11.026 0.426802 -0.434269 -0.316886 0.311083 0.426798 -0.316879 -0.434262 0.311077 0.120512
11.028 0.426802 -0.434269 -0.316887 0.311083 0.426799 -0.31688 -0.434263 0.311077 0.120512
11.03 0.426803 -0.434269 -0.316887 0.311083 0.426799 -0.31688 -0.434263 0.311077 0.120512
11.032 0.426803 -0.434269 -0.316887 0.311083 0.426799 -0.31688 -0.434263 0.311077 0.120512
11.034 0.426803 -0.434269 -0.316887 0.311083 0.426799 -0.31688 -0.434263 0.311077 0.120511
11.036 0.426803 -0.434269 -0.316887 0.311083 0.426799 -0.31688 -0.434263 0.311077 0.120511
11.038 0.426803 -0.43427 -0.316887 0.311083 0.426799 -0.31688 -0.434263 0.311077 0.120511
11.04 0.426803 -0.43427 -0.316887 0.311084 0.426799 -0.31688 -0.434263 0.311078 0.120511
11.042 0.426803 -0.43427 -0.316887 0.311084 0.426799 -0.316881 -0.434263 0.311078 0.120511
11.044 0.426803 -0.43427 -0.316888 0.311084 0.4268 -0.316881 -0.434264 0.311078 0.120511
11.046 0.426803 -0.43427 -0.316888 0.311084 0.4268 -0.316881 -0.434264 0.311078 0.12051
11.048 0.426804 -0.43427 -0.316888 0.311084 0.4268 -0.316881 -0.434264 0.311078 0.12051
11.05 0.426804 -0.43427 -0.316888 0.311084 0.4268 -0.316881 -0.434264 0.311078 0.12051
