amplitudeForeHip amplitudeHindHip offsetForeHip offsetHindHip amplitudeForeKnee amplitudeHindKnee offsetKnee kneePhaseLag frequency duration distance angle
0.275 0.275 0 1.38778e-17 0.75 0.25 0 0.5 2 10 0.58076 0.99314 
0.275 0.275 0 1.38778e-17 0.75 0.25 0 0.75 2 10 0.665533 0.982656 
0.275 0.275 0 1.38778e-17 0.75 0.25 0 1 2 10 0.640079 0.993129 
0.275 0.275 0 0.05 0.75 0.25 0 0 2 10 0 0.926214 
0.275 0.275 0 0.05 0.75 0.25 0 0.25 2 10 0.0681832 0.959024 
0.275 0.275 0 0.05 0.75 0.25 0 0.5 2 10 0.320512 0.93053 
0.275 0.275 0 0.05 0.75 0.25 0 0.75 2 10 0.57826 0.996157 
0.275 0.275 0 0.05 0.75 0.25 0 1 2 10 0.797579 0.998126 
0.275 0.275 0.05 -0.15 0.75 0.25 0 0 2 10 0.166242 0.172739 
0.275 0.275 0.05 -0.15 0.75 0.25 0 0.25 2 10 0.553805 0.986257 
0.275 0.275 0.05 -0.15 0.75 0.25 0 0.5 2 10 0.723499 0.99572 
0.275 0.275 0.05 -0.15 0.75 0.25 0 0.75 2 10 0.586177 0.959866 
0.275 0.275 0.05 -0.15 0.75 0.25 0 1 2 10 0.846603 0.997188 
0.275 0.275 0.05 -0.1 0.75 0.25 0 0 2 10 0.317593 0.976229 
0.275 0.275 0.05 -0.1 0.75 0.25 0 0.25 2 10 0.515366 0.988404 
0.275 0.275 0.05 -0.1 0.75 0.25 0 0.5 2 10 0.671965 0.994591 
0.275 0.275 0.05 -0.1 0.75 0.25 0 0.75 2 10 0.650471 0.994743 
0.275 0.275 0.05 -0.1 0.75 0.25 0 1 2 10 0.823837 0.990982 
0.275 0.275 0.05 -0.05 0.75 0.25 0 0 2 10 0.339795 0.980721 
0.275 0.275 0.05 -0.05 0.75 0.25 0 0.25 2 10 0.480095 0.95557 
0.275 0.275 0.05 -0.05 0.75 0.25 0 0.5 2 10 0.691169 0.927631 
0.275 0.275 0.05 -0.05 0.75 0.25 0 0.75 2 10 0.694373 0.939613 
0.275 0.275 0.05 -0.05 0.75 0.25 0 1 2 10 0.848885 0.996133 
0.275 0.275 0.05 1.38778e-17 0.75 0.25 0 0 2 10 0.133336 0.991074 
0.275 0.275 0.05 1.38778e-17 0.75 0.25 0 0.25 2 10 0.0553042 0.914079 
0.275 0.275 0.05 1.38778e-17 0.75 0.25 0 0.5 2 10 0.824655 0.916911 
0.275 0.275 0.05 1.38778e-17 0.75 0.25 0 0.75 2 10 0.554939 0.985933 
0.275 0.275 0.05 1.38778e-17 0.75 0.25 0 1 2 10 0.849081 0.993045 
0.275 0.275 0.05 0.05 0.75 0.25 0 0 2 10 0 0.985943 
0.275 0.275 0.05 0.05 0.75 0.25 0 0.25 2 10 0.426793 0.941005 
0.275 0.275 0.05 0.05 0.75 0.25 0 0.5 2 10 0.785371 0.984286 
0.275 0.275 0.05 0.05 0.75 0.25 0 0.75 2 10 0.833657 0.97939 
0.275 0.275 0.05 0.05 0.75 0.25 0 1 2 10 0.75998 0.993954 
0.275 0.275 0.1 -0.15 0.75 0.25 0 0 2 10 0.383542 0.998142 
0.275 0.275 0.1 -0.15 0.75 0.25 0 0.25 2 10 0.778427 0.994536 
0.275 0.275 0.1 -0.15 0.75 0.25 0 0.5 2 10 0.61078 0.969037 
0.275 0.275 0.1 -0.15 0.75 0.25 0 0.75 2 10 0.0922026 0.994977 
0.275 0.275 0.1 -0.15 0.75 0.25 0 1 2 10 0.571604 0.995843 
0.275 0.275 0.1 -0.1 0.75 0.25 0 0 2 10 0.429584 0.996669 
0.275 0.275 0.1 -0.1 0.75 0.25 0 0.25 2 10 0.915585 0.988976 
0.275 0.275 0.1 -0.1 0.75 0.25 0 0.5 2 10 0.717496 0.997019 
0.275 0.275 0.1 -0.1 0.75 0.25 0 0.75 2 10 0.408532 0.982136 
0.275 0.275 0.1 -0.1 0.75 0.25 0 1 2 10 0.813396 0.970784 
0.275 0.275 0.1 -0.05 0.75 0.25 0 0 2 10 0.821891 0.996003 
0.275 0.275 0.1 -0.05 0.75 0.25 0 0.25 2 10 0.851314 0.978825 
0.275 0.275 0.1 -0.05 0.75 0.25 0 0.5 2 10 0.779144 0.99723 
0.275 0.275 0.1 -0.05 0.75 0.25 0 0.75 2 10 0.805253 0.996308 
0.275 0.275 0.1 -0.05 0.75 0.25 0 1 2 10 0.890328 0.994808 
0.275 0.275 0.1 1.38778e-17 0.75 0.25 0 0 2 10 0.471748 0.996578 
0.275 0.275 0.1 1.38778e-17 0.75 0.25 0 0.25 2 10 0.8625 0.96139 
0.275 0.275 0.1 1.38778e-17 0.75 0.25 0 0.5 2 10 0.793309 0.997201 
0.275 0.275 0.1 1.38778e-17 0.75 0.25 0 0.75 2 10 0.969101 0.947341 
0.275 0.275 0.1 1.38778e-17 0.75 0.25 0 1 2 10 0.869396 0.996061 
0.275 0.275 0.1 0.05 0.75 0.25 0 0 2 10 0.350483 0.997776 
0.275 0.275 0.1 0.05 0.75 0.25 0 0.25 2 10 0.699627 0.99744 
0.275 0.275 0.1 0.05 0.75 0.25 0 0.5 2 10 0.800611 0.996405 
0.275 0.275 0.1 0.05 0.75 0.25 0 0.75 2 10 0.894568 0.995632 
0.275 0.275 0.1 0.05 0.75 0.25 0 1 2 10 0.846159 0.987284 
0.275 0.275 0.15 -0.15 0.75 0.25 0 0 2 10 0.38861 0.996507 
0.275 0.275 0.15 -0.15 0.75 0.25 0 0.25 2 10 0.800379 0.997374 
0.275 0.275 0.15 -0.15 0.75 0.25 0 0.5 2 10 0.800161 0.97879 
0.275 0.275 0.15 -0.15 0.75 0.25 0 0.75 2 10 0.546801 0.991281 
0.275 0.275 0.15 -0.15 0.75 0.25 0 1 2 10 0.748707 0.996708 
0.275 0.275 0.15 -0.1 0.75 0.25 0 0 2 10 0.409579 0.983538 
0.275 0.275 0.15 -0.1 0.75 0.25 0 0.25 2 10 0.941966 0.996675 
0.275 0.275 0.15 -0.1 0.75 0.25 0 0.5 2 10 0.665341 0.993106 
0.275 0.275 0.15 -0.1 0.75 0.25 0 0.75 2 10 0.561204 0.993057 
0.275 0.275 0.15 -0.1 0.75 0.25 0 1 2 10 0.766713 0.996714 
0.275 0.275 0.15 -0.05 0.75 0.25 0 0 2 10 0.172809 0.996785 
0.275 0.275 0.15 -0.05 0.75 0.25 0 0.25 2 10 0.929011 0.998636 
0.275 0.275 0.15 -0.05 0.75 0.25 0 0.5 2 10 0.750415 0.991582 
0.275 0.275 0.15 -0.05 0.75 0.25 0 0.75 2 10 0.841906 0.933797 
0.275 0.275 0.15 -0.05 0.75 0.25 0 1 2 10 0.667538 0.996375 
0.275 0.275 0.15 1.38778e-17 0.75 0.25 0 0 2 10 0.154654 0.996949 
0.275 0.275 0.15 1.38778e-17 0.75 0.25 0 0.25 2 10 0.838786 0.99921 
0.275 0.275 0.15 1.38778e-17 0.75 0.25 0 0.5 2 10 0.880676 0.993263 
0.275 0.275 0.15 1.38778e-17 0.75 0.25 0 0.75 2 10 0.892268 0.996392 
0.275 0.275 0.15 1.38778e-17 0.75 0.25 0 1 2 10 0.404574 0.996722 
0.275 0.275 0.15 0.05 0.75 0.25 0 0 2 10 0.422244 0.955584 
0.275 0.275 0.15 0.05 0.75 0.25 0 0.25 2 10 0.701368 0.998069 
0.275 0.275 0.15 0.05 0.75 0.25 0 0.5 2 10 1.02726 0.993859 
0.275 0.275 0.15 0.05 0.75 0.25 0 0.75 2 10 0.678921 0.996978 
0.275 0.275 0.15 0.05 0.75 0.25 0 1 2 10 0 0.999051 
0.275 0.275 -0.05 -0.15 0.75 0.5 0 0 2 10 0.104218 0.173088 
0.275 0.275 -0.05 -0.15 0.75 0.5 0 0.25 2 10 0.377418 0.169287 
0.275 0.275 -0.05 -0.15 0.75 0.5 0 0.5 2 10 0.109906 0.172641 
0.275 0.275 -0.05 -0.15 0.75 0.5 0 0.75 2 10 0.0954321 0.169118 
0.275 0.275 -0.05 -0.15 0.75 0.5 0 1 2 10 0.704452 0.965463 
0.275 0.275 -0.05 -0.1 0.75 0.5 0 0 2 10 0 0.171867 
0.275 0.275 -0.05 -0.1 0.75 0.5 0 0.25 2 10 0.307684 0.979975 
0.275 0.275 -0.05 -0.1 0.75 0.5 0 0.5 2 10 0.538799 0.979009 
0.275 0.275 -0.05 -0.1 0.75 0.5 0 0.75 2 10 0.513818 0.991633 
0.275 0.275 -0.05 -0.1 0.75 0.5 0 1 2 10 0.406571 0.994096 
0.275 0.275 -0.05 -0.05 0.75 0.5 0 0 2 10 0 0.96122 
0.275 0.275 -0.05 -0.05 0.75 0.5 0 0.25 2 10 0.247769 0.980726 
0.275 0.275 -0.05 -0.05 0.75 0.5 0 0.5 2 10 0.433632 0.96314 
0.275 0.275 -0.05 -0.05 0.75 0.5 0 0.75 2 10 0.475268 0.988011 
0.275 0.275 -0.05 -0.05 0.75 0.5 0 1 2 10 0.085626 0.998008 
0.275 0.275 -0.05 1.38778e-17 0.75 0.5 0 0 2 10 0 0.998024 
0.275 0.275 -0.05 1.38778e-17 0.75 0.5 0 0.25 2 10 0.20595 0.988873 
0.275 0.275 -0.05 1.38778e-17 0.75 0.5 0 0.5 2 10 0.220863 0.512285 
0.275 0.275 -0.05 1.38778e-17 0.75 0.5 0 0.75 2 10 0.365631 0.508265 
0.275 0.275 -0.05 1.38778e-17 0.75 0.5 0 1 2 10 0.337387 0.478895 
0.275 0.275 -0.05 0.05 0.75 0.5 0 0 2 10 0 0.172659 
0.275 0.275 -0.05 0.05 0.75 0.5 0 0.25 2 10 0.124338 0.94867 
0.275 0.275 -0.05 0.05 0.75 0.5 0 0.5 2 10 0.0948091 0.458482 
0.275 0.275 -0.05 0.05 0.75 0.5 0 0.75 2 10 0.318551 0.458545 
0.275 0.275 -0.05 0.05 0.75 0.5 0 1 2 10 0.454352 0.662595 
0.275 0.275 0 -0.15 0.75 0.5 0 0 2 10 0.179927 0.965221 
0.275 0.275 0 -0.15 0.75 0.5 0 0.25 2 10 0.484036 0.984583 
0.275 0.275 0 -0.15 0.75 0.5 0 0.5 2 10 0.660945 0.750204 
0.275 0.275 0 -0.15 0.75 0.5 0 0.75 2 10 0.698857 0.682672 
0.275 0.275 0 -0.15 0.75 0.5 0 1 2 10 0.926588 0.998337 
0.275 0.275 0 -0.1 0.75 0.5 0 0 2 10 0.314181 0.988289 
0.275 0.275 0 -0.1 0.75 0.5 0 0.25 2 10 0.469837 0.996051 
0.275 0.275 0 -0.1 0.75 0.5 0 0.5 2 10 0.616956 0.988668 
0.275 0.275 0 -0.1 0.75 0.5 0 0.75 2 10 0.725882 0.925059 
0.275 0.275 0 -0.1 0.75 0.5 0 1 2 10 0.848506 0.997968 
0.275 0.275 0 -0.05 0.75 0.5 0 0 2 10 0.337392 0.955427 
0.275 0.275 0 -0.05 0.75 0.5 0 0.25 2 10 0.437891 0.992308 
0.275 0.275 0 -0.05 0.75 0.5 0 0.5 2 10 0.722829 0.998332 
0.275 0.275 0 -0.05 0.75 0.5 0 0.75 2 10 0.710793 0.846447 
0.275 0.275 0 -0.05 0.75 0.5 0 1 2 10 0.753005 0.989946 
0.275 0.275 0 1.38778e-17 0.75 0.5 0 0 2 10 0.282482 0.94829 
0.275 0.275 0 1.38778e-17 0.75 0.5 0 0.25 2 10 0.455534 0.998441 
0.275 0.275 0 1.38778e-17 0.75 0.5 0 0.5 2 10 0.599119 0.955843 
0.275 0.275 0 1.38778e-17 0.75 0.5 0 0.75 2 10 0.703476 0.990498 
0.275 0.275 0 1.38778e-17 0.75 0.5 0 1 2 10 0.723026 0.938542 
0.275 0.275 0 0.05 0.75 0.5 0 0 2 10 0.126449 0.926459 
0.275 0.275 0 0.05 0.75 0.5 0 0.25 2 10 0.284948 0.949549 
0.275 0.275 0 0.05 0.75 0.5 0 0.5 2 10 0.497528 0.96105 
0.275 0.275 0 0.05 0.75 0.5 0 0.75 2 10 0.741301 0.925048 
0.275 0.275 0 0.05 0.75 0.5 0 1 2 10 0.55456 0.995699 
0.275 0.275 0.05 -0.15 0.75 0.5 0 0 2 10 0.268811 0.989457 
0.275 0.275 0.05 -0.15 0.75 0.5 0 0.25 2 10 0.518254 0.979989 
0.275 0.275 0.05 -0.15 0.75 0.5 0 0.5 2 10 0.747218 0.999806 
0.275 0.275 0.05 -0.15 0.75 0.5 0 0.75 2 10 0.65824 0.996239 
0.275 0.275 0.05 -0.15 0.75 0.5 0 1 2 10 0.0595514 0.170729 
0.275 0.275 0.05 -0.1 0.75 0.5 0 0 2 10 0.235912 0.990808 
0.275 0.275 0.05 -0.1 0.75 0.5 0 0.25 2 10 0.572732 0.982161 
0.275 0.275 0.05 -0.1 0.75 0.5 0 0.5 2 10 0.686202 0.994299 
0.275 0.275 0.05 -0.1 0.75 0.5 0 0.75 2 10 0.482218 0.998161 
0.275 0.275 0.05 -0.1 0.75 0.5 0 1 2 10 0.771455 0.995515 
0.275 0.275 0.05 -0.05 0.75 0.5 0 0 2 10 0.301231 0.992227 
0.275 0.275 0.05 -0.05 0.75 0.5 0 0.25 2 10 0.751851 0.999278 
0.275 0.275 0.05 -0.05 0.75 0.5 0 0.5 2 10 0.733412 0.998197 
0.275 0.275 0.05 -0.05 0.75 0.5 0 0.75 2 10 0.533107 0.991618 
0.275 0.275 0.05 -0.05 0.75 0.5 0 1 2 10 0.832787 0.966874 
0.275 0.275 0.05 1.38778e-17 0.75 0.5 0 0 2 10 0.409625 0.96931 
0.275 0.275 0.05 1.38778e-17 0.75 0.5 0 0.25 2 10 0.743534 0.994335 
0.275 0.275 0.05 1.38778e-17 0.75 0.5 0 0.5 2 10 0.673384 0.983125 
0.275 0.275 0.05 1.38778e-17 0.75 0.5 0 0.75 2 10 0.63552 0.994495 
0.275 0.275 0.05 1.38778e-17 0.75 0.5 0 1 2 10 0.930104 0.98706 
0.275 0.275 0.05 0.05 0.75 0.5 0 0 2 10 0.299997 0.9718 
0.275 0.275 0.05 0.05 0.75 0.5 0 0.25 2 10 0.660906 0.974074 
0.275 0.275 0.05 0.05 0.75 0.5 0 0.5 2 10 0.659959 0.998667 
0.275 0.275 0.05 0.05 0.75 0.5 0 0.75 2 10 0.725575 0.939954 
0.275 0.275 0.05 0.05 0.75 0.5 0 1 2 10 0.810648 0.995226 
0.275 0.275 0.1 -0.15 0.75 0.5 0 0 2 10 0.000641337 0.97312 
0.275 0.275 0.1 -0.15 0.75 0.5 0 0.25 2 10 0.371257 0.981001 
0.275 0.275 0.1 -0.15 0.75 0.5 0 0.5 2 10 0.588184 0.991535 
0.275 0.275 0.1 -0.15 0.75 0.5 0 0.75 2 10 0.83094 0.986552 
0.275 0.275 0.1 -0.15 0.75 0.5 0 1 2 10 0.774834 0.999095 
0.275 0.275 0.1 -0.1 0.75 0.5 0 0 2 10 0.180129 0.998779 
0.275 0.275 0.1 -0.1 0.75 0.5 0 0.25 2 10 0.493885 0.986895 
0.275 0.275 0.1 -0.1 0.75 0.5 0 0.5 2 10 0.657302 0.998387 
0.275 0.275 0.1 -0.1 0.75 0.5 0 0.75 2 10 0.768257 0.988875 
0.275 0.275 0.1 -0.1 0.75 0.5 0 1 2 10 0.875023 0.918437 
0.275 0.275 0.1 -0.05 0.75 0.5 0 0 2 10 0.320214 0.998043 
0.275 0.275 0.1 -0.05 0.75 0.5 0 0.25 2 10 0.5484 0.985566 
0.275 0.275 0.1 -0.05 0.75 0.5 0 0.5 2 10 0.703137 0.988803 
0.275 0.275 0.1 -0.05 0.75 0.5 0 0.75 2 10 0.721164 0.998334 
0.275 0.275 0.1 -0.05 0.75 0.5 0 1 2 10 0.803292 0.997533 
0.275 0.275 0.1 1.38778e-17 0.75 0.5 0 0 2 10 0.409941 0.994546 
0.275 0.275 0.1 1.38778e-17 0.75 0.5 0 0.25 2 10 0.657864 0.993201 
0.275 0.275 0.1 1.38778e-17 0.75 0.5 0 0.5 2 10 0.816328 0.98621 
0.275 0.275 0.1 1.38778e-17 0.75 0.5 0 0.75 2 10 0.728998 0.984934 
0.275 0.275 0.1 1.38778e-17 0.75 0.5 0 1 2 10 0.894054 0.99867 
0.275 0.275 0.1 0.05 0.75 0.5 0 0 2 10 0.354628 0.999294 
0.275 0.275 0.1 0.05 0.75 0.5 0 0.25 2 10 0.727043 0.998986 
0.275 0.275 0.1 0.05 0.75 0.5 0 0.5 2 10 0.869183 0.999355 
0.275 0.275 0.1 0.05 0.75 0.5 0 0.75 2 10 0.884498 0.99791 
0.275 0.275 0.1 0.05 0.75 0.5 0 1 2 10 0.774178 0.996263 
0.275 0.275 0.15 -0.15 0.75 0.5 0 0 2 10 0 0.995702 
0.275 0.275 0.15 -0.15 0.75 0.5 0 0.25 2 10 0.0608326 0.997946 
0.275 0.275 0.15 -0.15 0.75 0.5 0 0.5 2 10 0.520313 0.998263 
0.275 0.275 0.15 -0.15 0.75 0.5 0 0.75 2 10 1.08155 0.998454 
0.275 0.275 0.15 -0.15 0.75 0.5 0 1 2 10 0.890179 0.998469 
0.275 0.275 0.15 -0.1 0.75 0.5 0 0 2 10 0 0.996989 
0.275 0.275 0.15 -0.1 0.75 0.5 0 0.25 2 10 0.139288 0.996386 
0.275 0.275 0.15 -0.1 0.75 0.5 0 0.5 2 10 0.487201 0.998094 
0.275 0.275 0.15 -0.1 0.75 0.5 0 0.75 2 10 1.16989 0.997938 
0.275 0.275 0.15 -0.1 0.75 0.5 0 1 2 10 1.16542 0.998301 
0.275 0.275 0.15 -0.05 0.75 0.5 0 0 2 10 0.00421339 0.999902 
0.275 0.275 0.15 -0.05 0.75 0.5 0 0.25 2 10 0.44931 0.995542 
0.275 0.275 0.15 -0.05 0.75 0.5 0 0.5 2 10 0.456889 0.998407 
0.275 0.275 0.15 -0.05 0.75 0.5 0 0.75 2 10 0.879604 0.998071 
0.275 0.275 0.15 -0.05 0.75 0.5 0 1 2 10 1.30456 0.998138 
0.275 0.275 0.15 1.38778e-17 0.75 0.5 0 0 2 10 0.19246 0.995107 
0.275 0.275 0.15 1.38778e-17 0.75 0.5 0 0.25 2 10 0.457136 0.991665 
0.275 0.275 0.15 1.38778e-17 0.75 0.5 0 0.5 2 10 0.833452 0.99514 
0.275 0.275 0.15 1.38778e-17 0.75 0.5 0 0.75 2 10 0.944934 0.997131 
0.275 0.275 0.15 1.38778e-17 0.75 0.5 0 1 2 10 1.27852 0.997876 
0.275 0.275 0.15 0.05 0.75 0.5 0 0 2 10 0.0640588 0.983721 
0.275 0.275 0.15 0.05 0.75 0.5 0 0.25 2 10 0.338806 0.998287 
0.275 0.275 0.15 0.05 0.75 0.5 0 0.5 2 10 0.279756 0.999135 
0.275 0.275 0.15 0.05 0.75 0.5 0 0.75 2 10 1.24272 0.998446 
0.275 0.275 0.15 0.05 0.75 0.5 0 1 2 10 1.30818 0.997903 
0.275 0.275 -0.05 -0.15 0.75 0.75 0 0 2 10 0.0309695 0.996966 
0.275 0.275 -0.05 -0.15 0.75 0.75 0 0.25 2 10 0.329239 0.99065 
0.275 0.275 -0.05 -0.15 0.75 0.75 0 0.5 2 10 0.440464 0.173575 
0.275 0.275 -0.05 -0.15 0.75 0.75 0 0.75 2 10 0.480786 0.979663 
0.275 0.275 -0.05 -0.15 0.75 0.75 0 1 2 10 0.360069 0.172671 
0.275 0.275 -0.05 -0.1 0.75 0.75 0 0 2 10 0 0.172931 
0.275 0.275 -0.05 -0.1 0.75 0.75 0 0.25 2 10 0.222695 0.98967 
0.275 0.275 -0.05 -0.1 0.75 0.75 0 0.5 2 10 0.439839 0.997813 
0.275 0.275 -0.05 -0.1 0.75 0.75 0 0.75 2 10 0.350937 0.469267 
0.275 0.275 -0.05 -0.1 0.75 0.75 0 1 2 10 0.322217 0.434387 
0.275 0.275 -0.05 -0.05 0.75 0.75 0 0 2 10 0.39834 0.987109 
0.275 0.275 -0.05 -0.05 0.75 0.75 0 0.25 2 10 0 0.172544 
0.275 0.275 -0.05 -0.05 0.75 0.75 0 0.5 2 10 0.291196 0.952136 
0.275 0.275 -0.05 -0.05 0.75 0.75 0 0.75 2 10 0.274121 0.410558 
0.275 0.275 -0.05 -0.05 0.75 0.75 0 1 2 10 0.204249 0.470286 
0.275 0.275 -0.05 1.38778e-17 0.75 0.75 0 0 2 10 0.454765 0.985196 
0.275 0.275 -0.05 1.38778e-17 0.75 0.75 0 0.25 2 10 0.379582 0.998402 
0.275 0.275 -0.05 1.38778e-17 0.75 0.75 0 0.5 2 10 0.338268 0.999313 
0.275 0.275 -0.05 1.38778e-17 0.75 0.75 0 0.75 2 10 0.319943 0.460466 
0.275 0.275 -0.05 1.38778e-17 0.75 0.75 0 1 2 10 0.42293 0.873447 
0.275 0.275 -0.05 0.05 0.75 0.75 0 0 2 10 0.510154 0.962123 
0.275 0.275 -0.05 0.05 0.75 0.75 0 0.25 2 10 0.2928 0.987958 
0.275 0.275 -0.05 0.05 0.75 0.75 0 0.5 2 10 0.341966 0.504889 
0.275 0.275 -0.05 0.05 0.75 0.75 0 0.75 2 10 0.424156 0.439721 
0.275 0.275 -0.05 0.05 0.75 0.75 0 1 2 10 0.142026 0.459281 
0.275 0.275 0 -0.15 0.75 0.75 0 0 2 10 0 0.998907 
0.275 0.275 0 -0.15 0.75 0.75 0 0.25 2 10 0.392375 0.987104 
0.275 0.275 0 -0.15 0.75 0.75 0 0.5 2 10 0.181039 0.960572 
0.275 0.275 0 -0.15 0.75 0.75 0 0.75 2 10 0.562143 0.981587 
0.275 0.275 0 -0.15 0.75 0.75 0 1 2 10 0.707282 0.978569 
0.275 0.275 0 -0.1 0.75 0.75 0 0 2 10 0 0.996638 
0.275 0.275 0 -0.1 0.75 0.75 0 0.25 2 10 0.565719 0.991094 
0.275 0.275 0 -0.1 0.75 0.75 0 0.5 2 10 0.318588 0.995672 
0.275 0.275 0 -0.1 0.75 0.75 0 0.75 2 10 0.233814 0.1686 
0.275 0.275 0 -0.1 0.75 0.75 0 1 2 10 0.710875 0.992399 
0.275 0.275 0 -0.05 0.75 0.75 0 0 2 10 0.025098 0.994487 
0.275 0.275 0 -0.05 0.75 0.75 0 0.25 2 10 0.599915 0.998134 
0.275 0.275 0 -0.05 0.75 0.75 0 0.5 2 10 0.664898 0.946705 
0.275 0.275 0 -0.05 0.75 0.75 0 0.75 2 10 0.57093 0.985518 
0.275 0.275 0 -0.05 0.75 0.75 0 1 2 10 0.134504 0.172322 
0.275 0.275 0 1.38778e-17 0.75 0.75 0 0 2 10 0.255236 0.9904 
0.275 0.275 0 1.38778e-17 0.75 0.75 0 0.25 2 10 0.628818 0.99472 
0.275 0.275 0 1.38778e-17 0.75 0.75 0 0.5 2 10 0.477917 0.827636 
0.275 0.275 0 1.38778e-17 0.75 0.75 0 0.75 2 10 0.645964 0.974578 
0.275 0.275 0 1.38778e-17 0.75 0.75 0 1 2 10 0.653848 0.993928 
0.275 0.275 0 0.05 0.75 0.75 0 0 2 10 0.313562 0.960326 
0.275 0.275 0 0.05 0.75 0.75 0 0.25 2 10 0.734943 0.99633 
0.275 0.275 0 0.05 0.75 0.75 0 0.5 2 10 0.316826 0.965189 
0.275 0.275 0 0.05 0.75 0.75 0 0.75 2 10 0.61541 0.987912 
0.275 0.275 0 0.05 0.75 0.75 0 1 2 10 0.671006 0.949336 
0.275 0.275 0.05 -0.15 0.75 0.75 0 0 2 10 0 0.998693 
0.275 0.275 0.05 -0.15 0.75 0.75 0 0.25 2 10 0.19401 0.999355 
0.275 0.275 0.05 -0.15 0.75 0.75 0 0.5 2 10 0.658227 0.999882 
0.275 0.275 0.05 -0.15 0.75 0.75 0 0.75 2 10 0.649247 0.988657 
0.275 0.275 0.05 -0.15 0.75 0.75 0 1 2 10 0.842044 0.99963 
0.275 0.275 0.05 -0.1 0.75 0.75 0 0 2 10 0 0.983293 
0.275 0.275 0.05 -0.1 0.75 0.75 0 0.25 2 10 0.311686 0.991384 
0.275 0.275 0.05 -0.1 0.75 0.75 0 0.5 2 10 0.674947 0.999542 
0.275 0.275 0.05 -0.1 0.75 0.75 0 0.75 2 10 0.633733 0.991399 
0.275 0.275 0.05 -0.1 0.75 0.75 0 1 2 10 0.758831 0.978666 
0.275 0.275 0.05 -0.05 0.75 0.75 0 0 2 10 0 0.990918 
0.275 0.275 0.05 -0.05 0.75 0.75 0 0.25 2 10 0.377754 0.9925 
0.275 0.275 0.05 -0.05 0.75 0.75 0 0.5 2 10 0.907747 0.999169 
0.275 0.275 0.05 -0.05 0.75 0.75 0 0.75 2 10 0.72631 0.867025 
0.275 0.275 0.05 -0.05 0.75 0.75 0 1 2 10 0.780636 0.998793 
0.275 0.275 0.05 1.38778e-17 0.75 0.75 0 0 2 10 0 0.993543 
0.275 0.275 0.05 1.38778e-17 0.75 0.75 0 0.25 2 10 0.375433 0.994951 
0.275 0.275 0.05 1.38778e-17 0.75 0.75 0 0.5 2 10 1.06405 0.998743 
0.275 0.275 0.05 1.38778e-17 0.75 0.75 0 0.75 2 10 0.92692 0.991445 
0.275 0.275 0.05 1.38778e-17 0.75 0.75 0 1 2 10 0.805977 0.962991 
0.275 0.275 0.05 0.05 0.75 0.75 0 0 2 10 0 0.978842 
0.275 0.275 0.05 0.05 0.75 0.75 0 0.25 2 10 0.235547 0.997763 
0.275 0.275 0.05 0.05 0.75 0.75 0 0.5 2 10 0.948533 0.999822 
0.275 0.275 0.05 0.05 0.75 0.75 0 0.75 2 10 0.926648 0.99514 
0.275 0.275 0.05 0.05 0.75 0.75 0 1 2 10 0.806894 0.955034 
0.275 0.275 0.1 -0.15 0.75 0.75 0 0 2 10 0 0.994861 
0.275 0.275 0.1 -0.15 0.75 0.75 0 0.25 2 10 0.164708 0.998565 
0.275 0.275 0.1 -0.15 0.75 0.75 0 0.5 2 10 0.481847 0.998295 
0.275 0.275 0.1 -0.15 0.75 0.75 0 0.75 2 10 0.795943 0.998097 
0.275 0.275 0.1 -0.15 0.75 0.75 0 1 2 10 0.932326 0.985951 
0.275 0.275 0.1 -0.1 0.75 0.75 0 0 2 10 0 0.982794 
0.275 0.275 0.1 -0.1 0.75 0.75 0 0.25 2 10 0 0.995244 
0.275 0.275 0.1 -0.1 0.75 0.75 0 0.5 2 10 0.910676 0.998877 
0.275 0.275 0.1 -0.1 0.75 0.75 0 0.75 2 10 0.882797 0.998149 
0.275 0.275 0.1 -0.1 0.75 0.75 0 1 2 10 0.942202 0.997668 
0.275 0.275 0.1 -0.05 0.75 0.75 0 0 2 10 0 0.994716 
0.275 0.275 0.1 -0.05 0.75 0.75 0 0.25 2 10 0.0475205 0.995172 
0.275 0.275 0.1 -0.05 0.75 0.75 0 0.5 2 10 0.443284 0.999502 
0.275 0.275 0.1 -0.05 0.75 0.75 0 0.75 2 10 1.01526 0.9984 
0.275 0.275 0.1 -0.05 0.75 0.75 0 1 2 10 1.00313 0.996517 
0.275 0.275 0.1 1.38778e-17 0.75 0.75 0 0 2 10 0 0.990448 
0.275 0.275 0.1 1.38778e-17 0.75 0.75 0 0.25 2 10 0 0.995604 
0.275 0.275 0.1 1.38778e-17 0.75 0.75 0 0.5 2 10 0.355227 0.999836 
0.275 0.275 0.1 1.38778e-17 0.75 0.75 0 0.75 2 10 1.01075 0.998395 
0.275 0.275 0.1 1.38778e-17 0.75 0.75 0 1 2 10 1.00881 0.994479 
0.275 0.275 0.1 0.05 0.75 0.75 0 0 2 10 0 0.993637 
0.275 0.275 0.1 0.05 0.75 0.75 0 0.25 2 10 0 0.99319 
0.275 0.275 0.1 0.05 0.75 0.75 0 0.5 2 10 0.170698 0.998919 
0.275 0.275 0.1 0.05 0.75 0.75 0 0.75 2 10 0.955254 0.99849 
0.275 0.275 0.1 0.05 0.75 0.75 0 1 2 10 1.05234 0.997323 
