distance x y z pitch roll
0.0706153 0.0867141 0.118508 0.0160535 -11.7725 6.26969
0.0701872 0.0864039 0.118277 0.0158249 -11.7056 6.5474
0.0697961 0.0861136 0.118085 0.015588 -11.6593 6.82661
0.0694342 0.0858381 0.117921 0.0153468 -11.6298 7.11943
0.0690991 0.0855752 0.117781 0.0151045 -11.6161 7.42862
0.0687899 0.0853235 0.117662 0.0148642 -11.6181 7.75405
0.0685067 0.0850825 0.117562 0.0146284 -11.6359 8.09509
0.0682484 0.0848512 0.117479 0.0143988 -11.6692 8.44799
0.0680091 0.0846285 0.117414 0.0141709 -11.7149 8.79297
0.0677861 0.0844135 0.117365 0.0139434 -11.7705 9.12994
0.0675775 0.0842054 0.117331 0.0137161 -11.8342 9.45997
0.0673816 0.0840037 0.117312 0.0134888 -11.9045 9.7838
0.067197 0.0838077 0.117306 0.0132616 -11.9802 10.1018
0.0670226 0.0836169 0.117312 0.0130348 -12.0604 10.4139
0.0668576 0.0834308 0.117329 0.012809 -12.144 10.7201
0.0667011 0.0832491 0.117357 0.0125846 -12.2303 11.0199
0.0665526 0.0830716 0.117394 0.0123621 -12.3183 11.313
0.0664115 0.0828979 0.11744 0.0121422 -12.4074 11.5987
0.0662774 0.0827279 0.117494 0.0119254 -12.4968 11.8766
0.0661499 0.0825614 0.117556 0.0117122 -12.5859 12.1462
0.0660287 0.0823984 0.117624 0.0115031 -12.6739 12.4068
0.0659135 0.0822387 0.117699 0.0112985 -12.7603 12.658
0.0658041 0.0820822 0.11778 0.0110989 -12.8445 12.8993
0.0657003 0.0819289 0.117866 0.0109045 -12.926 13.1303
0.0656019 0.0817789 0.117957 0.0107155 -13.0043 13.3505
0.0655088 0.081632 0.118053 0.0105323 -13.0791 13.5598
0.065421 0.0814883 0.118154 0.0103549 -13.1498 13.7578
0.0653383 0.0813479 0.118259 0.0101834 -13.2163 13.9442
0.0652606 0.0812104 0.118369 0.0100178 -13.278 14.1191
0.0651873 0.0810752 0.118481 0.00985804 -13.3341 14.2823
0.0651179 0.0809418 0.118595 0.00970407 -13.3842 14.4341
0.0650524 0.0808098 0.118711 0.00955576 -13.4278 14.5744
0.0649905 0.080679 0.118828 0.0094129 -13.4648 14.7033
0.0649323 0.0805492 0.118946 0.00927521 -13.4949 14.8209
0.0648778 0.08042 0.119065 0.00914236 -13.5182 14.9271
0.0648271 0.0802913 0.119185 0.00901395 -13.5346 15.0223
0.0647804 0.080163 0.119305 0.00888953 -13.5439 15.1065
0.0647369 0.0800348 0.119425 0.00876917 -13.5464 15.1802
0.0646869 0.0799083 0.119544 0.00865959 -13.5414 15.2477
0.0646287 0.0797836 0.119659 0.00856318 -13.5287 15.3072
0.0645631 0.0796606 0.119771 0.00848115 -13.5078 15.3569
0.0644894 0.0795397 0.119879 0.00841614 -13.4784 15.3971
0.0644061 0.0794216 0.119981 0.00837174 -13.44 15.4278
0.0643127 0.0793062 0.120078 0.00834762 -13.3912 15.4457
0.0642091 0.0791935 0.12017 0.00834404 -13.3308 15.451
0.064095 0.0790835 0.120255 0.00836135 -13.2579 15.444
0.06397 0.0789757 0.120335 0.00839988 -13.1719 15.4253
0.0638331 0.07887 0.120409 0.00846001 -13.0723 15.3952
0.0636838 0.0787659 0.120477 0.00854216 -12.9589 15.3543
0.0635215 0.0786634 0.120538 0.00864676 -12.8315 15.3029
0.0633454 0.0785625 0.120594 0.00877424 -12.6904 15.2412
0.0631552 0.0784616 0.120647 0.00891957 -12.5319 15.1731
0.0629502 0.0783661 0.120689 0.00909362 -12.361 15.0962
0.0627289 0.0782716 0.120726 0.00929168 -12.1768 15.0091
0.0624908 0.0781767 0.120762 0.00950869 -11.9753 14.9169
0.0622357 0.0780871 0.120786 0.00975612 -11.7621 14.8167
0.0619847 0.0779974 0.120819 0.010013 -11.5404 14.6964
0.0616972 0.0779139 0.120829 0.0103089 -11.2984 14.585
0.0613872 0.0778292 0.120839 0.0106254 -11.0396 14.468
0.0610614 0.0777487 0.120839 0.0109718 -10.7709 14.3408
0.0607178 0.077665 0.120838 0.0113365 -10.4868 14.2071
0.0603836 0.0775896 0.120841 0.0117224 -10.2001 14.0491
0.0600159 0.0775099 0.120831 0.012132 -9.88558 13.8997
0.0596315 0.0774293 0.120815 0.0125607 -9.55631 13.7449
0.0592328 0.0773542 0.120785 0.0130214 -9.22039 13.5805
0.0588403 0.0772798 0.120767 0.0134967 -8.88909 13.3898
0.0584105 0.0771975 0.120729 0.0139958 -8.53217 13.2108
0.057962 0.0771119 0.120687 0.0145141 -8.16395 13.0265
0.0574984 0.0770305 0.120629 0.0150644 -7.79174 12.8333
0.057042 0.0769497 0.120587 0.0156296 -7.42834 12.6128
0.0565457 0.0768582 0.120523 0.0162187 -7.03872 12.4047
