setKForeLeft setKHindLeft setKForeRight setKHindRight realKForeLeft realKHindLeft realKForeRight realKHindRight distance
0.8133 0.2 0.2 0.7267 0.376592 0.691825 0.43335 0.86133 0.0852911
0.8133 0.2 0.2 0.7267 0.369689 0.688757 0.417243 0.882039 0.0850938
0.8133 0.2 0.2 0.7267 0.36432 0.681087 0.400369 0.904282 0.0849226
0.8133 0.2 0.2 0.7267 0.360485 0.671884 0.381961 0.889709 0.0847933
0.8133 0.2 0.2 0.7267 0.358952 0.661146 0.363553 0.862097 0.0847019
0.8133 0.2 0.2 0.7267 0.361252 0.649641 0.344379 0.878971 0.0846406
0.8133 0.2 0.2 0.7267 0.365087 0.637369 0.325204 0.869 0.0845979
0.8133 0.2 0.2 0.7267 0.371223 0.623563 0.306029 0.849058 0.0845768
0.8133 0.2 0.2 0.7267 0.37966 0.609757 0.286854 0.826049 0.0845778
0.8133 0.2 0.2 0.7267 0.391165 0.595185 0.26768 0.829884 0.0845993
0.8133 0.2 0.2 0.7267 0.403437 0.579845 0.247738 0.822214 0.0846343
0.8133 0.2 0.2 0.7267 0.416476 0.563738 0.228563 0.809942 0.0846855
0.8133 0.2 0.2 0.7267 0.431816 0.547631 0.209388 0.79767 0.0847531
0.8133 0.2 0.2 0.7267 0.448689 0.530757 0.190214 0.786932 0.0848371
0.8133 0.2 0.2 0.7267 0.46633 0.513884 0.171039 0.778495 0.0849367
0.8133 0.2 0.2 0.7267 0.484738 0.496243 0.151864 0.772359 0.0850511
0.8133 0.2 0.2 0.7267 0.50468 0.478602 0.133456 0.76699 0.0851793
0.8133 0.2 0.2 0.7267 0.524621 0.460961 0.115049 0.763155 0.0853207
0.8133 0.2 0.2 0.7267 0.54533 0.442553 0.0958738 0.75932 0.0854748
0.8133 0.2 0.2 0.7267 0.565272 0.424146 0.077466 0.756253 0.0856411
0.8133 0.2 0.2 0.7267 0.584447 0.405738 0.0598253 0.753952 0.0858194
0.8133 0.2 0.2 0.7267 0.602087 0.38733 0.0414175 0.750884 0.0860098
0.8133 0.2 0.2 0.7267 0.618961 0.368922 0.0237767 0.748583 0.0862124
0.8133 0.2 0.2 0.7267 0.634301 0.350515 0.00613592 0.747049 0.0864274
0.8133 0.2 0.2 0.7267 0.648874 0.333641 -0.0107379 0.745515 0.0866543
0.8133 0.2 0.2 0.7267 0.66268 0.321369 -0.0107379 0.746282 0.0869421
0.8133 0.2 0.2 0.7267 0.675719 0.309864 -0.0107379 0.746282 0.0872464
0.8133 0.2 0.2 0.7267 0.687223 0.297592 -0.0107379 0.745515 0.087558
0.8133 0.2 0.2 0.7267 0.696427 0.286854 -0.00460194 0.743981 0.0878758
0.8133 0.2 0.2 0.7267 0.704864 0.278418 0.00460194 0.743214 0.0881969
0.8133 0.2 0.2 0.7267 0.712534 0.271515 0.0168738 0.74168 0.0885196
0.8133 0.2 0.2 0.7267 0.719437 0.265379 0.0299126 0.740913 0.0888428
0.8133 0.2 0.2 0.7267 0.72634 0.260777 0.0429515 0.739379 0.0891658
0.8133 0.2 0.2 0.7267 0.731709 0.256175 0.0567573 0.737845 0.0894884
0.8133 0.2 0.2 0.7267 0.737078 0.253107 0.0697961 0.737078 0.0898102
0.8133 0.2 0.2 0.7267 0.74168 0.249272 0.082835 0.735544 0.0901311
0.8133 0.2 0.2 0.7267 0.745515 0.246971 0.0943398 0.734777 0.0904511
0.8133 0.2 0.2 0.7267 0.750117 0.243903 0.105078 0.733243 0.0907702
0.8133 0.2 0.2 0.7267 0.753185 0.241602 0.115049 0.732476 0.0910883
0.8133 0.2 0.2 0.7267 0.75702 0.239301 0.124252 0.731709 0.0914056
0.8133 0.2 0.2 0.7267 0.760087 0.237 0.132689 0.730175 0.0917234
